Run #, RV_column1, RV_column2, RV_column3, RV_column4, RV_column5, RV_column6, eta_1, kappa_k, kappa, sig, lam, mup, sigp, rsmax, n, alpha, alpha1, alpha2, betam1, gamma, eta_1.median, kappa_k.median, kappa.median, sig.median, lam.median, mup.median, sigp.median, rsmax.median, n.median, alpha.median, alpha1.median, alpha2.median, betam1.median, gamma.median, eta_1.q5, kappa_k.q5, kappa.q5, sig.q5, lam.q5, mup.q5, sigp.q5, rsmax.q5, n.q5, alpha.q5, alpha1.q5, alpha2.q5, betam1.q5, gamma.q5, eta_1.q95, kappa_k.q95, kappa.q95, sig.q95, lam.q95, mup.q95, sigp.q95, rsmax.q95, n.q95, alpha.q95, alpha1.q95, alpha2.q95, betam1.q95, gamma.q95, eta_1.var, kappa_k.var, kappa.var, sig.var, lam.var, mup.var, sigp.var, rsmax.var, n.var, alpha.var, alpha1.var, alpha2.var, betam1.var, gamma.var, eta_1.q5_w_mnoise, kappa_k.q5_w_mnoise, kappa.q5_w_mnoise, sig.q5_w_mnoise, lam.q5_w_mnoise, mup.q5_w_mnoise, sigp.q5_w_mnoise, rsmax.q5_w_mnoise, n.q5_w_mnoise, alpha.q5_w_mnoise, alpha1.q5_w_mnoise, alpha2.q5_w_mnoise, betam1.q5_w_mnoise, gamma.q5_w_mnoise, eta_1.q95_w_mnoise, kappa_k.q95_w_mnoise, kappa.q95_w_mnoise, sig.q95_w_mnoise, lam.q95_w_mnoise, mup.q95_w_mnoise, sigp.q95_w_mnoise, rsmax.q95_w_mnoise, n.q95_w_mnoise, alpha.q95_w_mnoise, alpha1.q95_w_mnoise, alpha2.q95_w_mnoise, betam1.q95_w_mnoise, gamma.q95_w_mnoise, eta_1.var_w_mnoise, kappa_k.var_w_mnoise, kappa.var_w_mnoise, sig.var_w_mnoise, lam.var_w_mnoise, mup.var_w_mnoise, sigp.var_w_mnoise, rsmax.var_w_mnoise, n.var_w_mnoise, alpha.var_w_mnoise, alpha1.var_w_mnoise, alpha2.var_w_mnoise, betam1.var_w_mnoise, gamma.var_w_mnoise
28, 0.91667, 0.47349, 0.04281, 0.11528, 1.0286, 0.74456, 1.2616, 0.95759, 0.98767, 0.37836, 0.02918, 1.0686, 1.9126, 0.8838, 1.4658, 0.00056, 2.7597, 0.81162, 0.00647, 0.5652, 1.205, 1.2329, 0.98701, 0.26148, 0.1226, 1.9621, 2.1873, 0.798, 5.2934, 0.0048241, 3.5273, 0.79649, 0.011821, 0.96036, 0.91982, 0.4359, 0.96416, 0.15913, 0.033713, 1.3243, 1.4718, 0.77143, 3.6749, 0.0015457, 2.4811, -0.32141, 0.0077101, 0.45342, 1.4902, 2.0299, 1.0099, 0.36383, 0.21148, 2.5999, 2.9027, 0.82456, 6.9119, 0.0081025, 4.5736, 1.9144, 0.015932, 1.4673, 0.030061, 0.23479, 0.00019309, 0.003872, 0.00292, 0.15036, 0.18919, 0.00026086, 0.96823, 3.9725e-06, 0.40458, 0.4619, 6.2459e-06, 0.094985, 0.55858, -0.71044, 0.9519, 0.078678, 0.015817, -0.19505, 0.29571, 0.55362, 1.8449, -0.0038752, -0.68664, -0.32366, -0.0066353, 0.42169, 1.8514, 3.1763, 1.0221, 0.44428, 0.22938, 4.1193, 4.0788, 1.0424, 8.742, 0.013523, 7.7413, 1.9166, 0.030277, 1.499, 0.15445, 1.3959, 0.00045566, 0.012351, 0.0042142, 1.7199, 1.3225, 0.022074, 4.3956, 2.7971e-05, 6.5634, 0.46376, 0.0001259, 0.10725
29, 0.57143, 0.42027, 0.01462, 0.17498, 0.45, 0.99222, 0.72136, 1.1743, 1.037, 0.17766, 0.18836, 4.6375, 2.9355, 0.86703, 1.3692, 0, 3.0872, 1.1678, 0.04977, 0.23369, 1.2466, 1.4246, 1.01, 0.16699, 0.24109, 2.4598, 2.3676, 0.79773, 3.4195, 0.0033407, 4.8956, 0.81929, 0.025637, 0.71125, 0.93514, 0.19992, 0.98842, 0.069986, 0.07627, 1.795, 1.6105, 0.77071, 1.9903, -0.00033168, 3.4182, -0.30178, 0.020074, -0.081412, 1.558, 2.6493, 1.0316, 0.26399, 0.40591, 3.1246, 3.1246, 0.82474, 4.8486, 0.007013, 6.3731, 1.9404, 0.0312, 1.5039, 0.035847, 0.55439, 0.00017226, 0.003478, 0.010041, 0.16334, 0.21181, 0.00026974, 0.75496, 4.9847e-06, 0.80681, 0.46453, 1.144e-05, 0.23223, 0.58815, -0.72974, 0.97571, -0.012869, 0.065969, 0.29452, 0.4599, 0.5533, 0.055604, -0.0055146, 0.55445, -0.30403, 0.006804, -0.10207, 1.905, 3.579, 1.0443, 0.34685, 0.41621, 4.6251, 4.2752, 1.0422, 6.7833, 0.012196, 9.2368, 1.9426, 0.04447, 1.5246, 0.16023, 1.7155, 0.00043483, 0.011957, 0.011335, 1.7329, 1.3451, 0.022083, 4.1823, 2.8984e-05, 6.9656, 0.46639, 0.00013109, 0.24449
30, 0.38786, 0.18065, 0.01599, 0, 0.15753, 0.41111, 0.50683, 6.2221, 0.98491, 0.3012, 0.28675, 0.73014, 0.26319, 0.30533, 4.2159, 0.00433, 5.5928, 0.35792, 0.00289, 0.17184, 1.3501, 1.4766, 0.97031, 0.19748, 0.27977, 1.8172, 2.0559, 0.79947, 5.541, 0.011537, 5.8265, 0.29784, 0.013943, 0.37151, 1.0905, 0.59582, 0.94866, 0.11388, 0.22389, 1.1971, 1.4058, 0.77275, 3.9225, 0.0079576, 4.5931, 0.22703, 0.0083678, 0.19608, 1.6097, 2.3573, 0.99197, 0.28108, 0.33564, 2.4373, 2.706, 0.82619, 7.1595, 0.015117, 7.0599, 0.36864, 0.019517, 0.54693, 0.024912, 0.28672, 0.00017335, 0.0025833, 0.0011539, 0.14211, 0.15621, 0.00026381, 0.96823, 4.736e-06, 0.56226, 0.0018531, 1.1487e-05, 0.011374, 0.71457, -0.5026, 0.93597, 0.024478, 0.19838, -0.33477, 0.18805, 0.55507, 2.0924, 0.00272, 1.5622, 0.1976, -0.0048938, 0.11864, 1.9857, 3.4558, 1.0047, 0.37048, 0.36115, 3.9692, 3.9237, 1.0439, 8.9895, 0.020354, 10.091, 0.39807, 0.032779, 0.62438, 0.1493, 1.4478, 0.00043592, 0.011062, 0.0024481, 1.7117, 1.2895, 0.022077, 4.3956, 2.8735e-05, 6.7211, 0.0037137, 0.00013114, 0.023634
31, 0.91667, 0.64994, 0.04344, 0.11868, 0.72, 1.0531, 1.3866, 1.3779, 1.0474, 0.34278, 0.28754, 3.4329, 1.2397, 0.8447, 6.3513, 0.00455, 6.509, 1.9658, 0.01251, 0.21036, 1.2588, 1.259, 1.0098, 0.25208, 0.26113, 2.4487, 2.0035, 0.79878, 4.5452, 0.0027335, 3.2837, 0.80471, 0.016744, 0.29404, 0.89024, 0.28824, 0.97263, 0.051625, 0.15606, 1.7942, 1.1506, 0.77203, 3.116, -0.00066459, 2.2821, -0.28853, 0.010885, -0.22749, 1.6275, 2.2297, 1.0469, 0.45254, 0.36621, 3.1031, 2.8563, 0.82554, 5.9744, 0.0061316, 4.2853, 1.898, 0.022604, 0.81556, 0.05022, 0.34828, 0.00051017, 0.014852, 0.0040807, 0.15831, 0.26885, 0.00026453, 0.75496, 4.268e-06, 0.37079, 0.44175, 1.2691e-05, 0.10053, 0.57153, -0.76185, 0.96405, 0.00083999, 0.14054, 0.28652, 0.05577, 0.55438, 1.1814, -0.0060116, -0.91942, -0.29083, -0.0021784, -0.25837, 1.9462, 3.2798, 1.0555, 0.50333, 0.38172, 4.6108, 3.9511, 1.0432, 7.9091, 0.011479, 7.4868, 1.9003, 0.035667, 0.84645, 0.1746, 1.5094, 0.00077274, 0.023331, 0.0053749, 1.7279, 1.4021, 0.022078, 4.1823, 2.8267e-05, 6.5296, 0.44361, 0.00013235, 0.11279
32, 0.5, 0.41081, 0.01519, 0.38993, 0.55385, 0.92438, 0.92163, 0.97362, 1.0365, 0.61226, 0.51646, 0.6691, 1.5613, 0.9022, 5.3778, 0.00764, 1.6081, 0.2929, 0.03293, 1.6604, 1.2966, 1.5205, 1.0154, 0.22968, 0.34398, 2.4723, 2.0181, 0.79883, 4.0979, 0.0023148, 4.108, 0.81864, 0.025348, 0.47427, 0.87751, 0.29654, 0.97888, 0.021763, 0.13841, 1.713, 1.1556, 0.77173, 2.1872, -0.0014637, 1.9182, -0.30243, 0.020166, -0.28667, 1.7157, 2.7444, 1.052, 0.4376, 0.54955, 3.2316, 2.8806, 0.82594, 6.0087, 0.0060933, 6.2978, 1.9397, 0.030529, 1.2352, 0.064912, 0.55369, 0.00049403, 0.015979, 0.015619, 0.21312, 0.27497, 0.00027155, 1.3494, 5.277e-06, 1.7724, 0.46453, 9.9242e-06, 0.21402, 0.58093, -0.63345, 0.97019, -0.027553, 0.13007, 0.27613, 0.06617, 0.55439, 0.50296, -0.0065851, -0.52431, -0.30468, 0.0066237, -0.30816, 2.0122, 3.6744, 1.0607, 0.48692, 0.5579, 4.6685, 3.97, 1.0433, 7.6929, 0.011215, 8.7403, 1.942, 0.044071, 1.2567, 0.1893, 1.7148, 0.0007566, 0.024457, 0.016913, 1.7827, 1.4082, 0.022085, 4.7768, 2.9276e-05, 7.9313, 0.46639, 0.00012958, 0.22628
33, 0.5, 0.45595, 0.04408, 0, 0.36364, 0.77836, 2, 0.72298, 1.05, 0.13796, 0.06002, 1.1779, 2.2309, 1, 1.3346, 0.01976, 2.8488, 0.37312, 0.0044, 0.19726, 1.591, 1.0898, 1.0098, 0.20724, 0.11361, 2.3255, 1.8752, 0.8033, 4.0979, 0.001741, 3.6885, 0.87427, 0.012143, 0.28601, 1.3747, 0.44979, 0.97262, 0.13316, 0.054778, 1.7701, 1.2888, 0.77733, 2.1872, -0.0010301, 2.4887, -0.16711, 0.0080456, 0.041647, 1.8074, 1.7298, 1.0469, 0.28132, 0.17245, 2.8808, 2.4615, 0.82928, 6.0087, 0.004512, 4.8884, 1.9156, 0.01624, 0.53038, 0.017302, 0.1514, 0.00051017, 0.0020283, 0.0012794, 0.114, 0.12708, 0.00024939, 1.3494, 2.8382e-06, 0.5321, 0.40083, 6.2048e-06, 0.022071, 0.9719, -0.79461, 0.96405, 0.038639, 0.030168, 0.19124, 0.028562, 0.55899, 0.50296, -0.0067801, -0.56618, -0.16952, -0.0063103, -0.018757, 2.2102, 2.9742, 1.0555, 0.37585, 0.19706, 4.4597, 3.7218, 1.0476, 7.6929, 0.010262, 7.9433, 1.9181, 0.030596, 0.59078, 0.14169, 1.3125, 0.00077274, 0.010507, 0.0025736, 1.6836, 1.2603, 0.022062, 4.7768, 2.6837e-05, 6.6909, 0.40269, 0.00012586, 0.034331
34, 0.5, 0.41772, 0.01533, 0.10007, 0.6, 0.81841, 1.2812, 2.2802, 0.95689, 0.13376, 0.1401, 0.37993, 4.3167, 0.96188, 4.9888, 0.00127, 3.1362, 0.15782, 0.00969, 0.22368, 1.2478, 2.1051, 1.0159, 0.12775, 0.20576, 2.6128, 2.4203, 0.80166, 3.0716, 0.0027036, 5.4268, 0.73475, 0.024145, 0.45265, 0.95157, 1.1349, 0.97963, 0.044325, 0.12018, 2.0632, 1.7409, 0.77542, 1.8809, -7.7452e-06, 4.1879, -0.37688, 0.019366, 0.19149, 1.5441, 3.0753, 1.0522, 0.21117, 0.29133, 3.1623, 3.0997, 0.82791, 4.2624, 0.005415, 6.6656, 1.8464, 0.028924, 0.71381, 0.032444, 0.34794, 0.00048678, 0.0025723, 0.0027067, 0.11162, 0.17061, 0.00025464, 0.52408, 2.7172e-06, 0.56724, 0.45674, 8.4421e-06, 0.02521, 0.59645, 0.084516, 0.97089, -0.045165, 0.10171, 0.48005, 0.5421, 0.55732, -0.19804, -0.0057983, 1.1609, -0.37915, 0.0055283, 0.13426, 1.8992, 4.1257, 1.0609, 0.30066, 0.3098, 4.7455, 4.2985, 1.046, 6.3413, 0.011205, 9.6926, 1.8486, 0.042761, 0.77105, 0.15683, 1.509, 0.00074935, 0.011051, 0.0040009, 1.6812, 1.3039, 0.022068, 3.9515, 2.6716e-05, 6.7261, 0.4586, 0.0001281, 0.03747
35, 0.91667, 0.49891, 0.04394, 0.12147, 0.36, 1.0315, 1.5182, 1.4942, 1.0312, 0.27646, 0.2043, 3.9903, 1.9603, 0.69381, 4.827, 0.00302, 1.4436, 0.68662, 0.0181, 0.25811, 1.1673, 1.1501, 1.0096, 0.30943, 0.20904, 2.3957, 2.0164, 0.80056, 3.4917, 0.0026989, 3.5856, 1.3303, 0.015601, 0.14497, 0.88954, 0.31075, 0.97246, 0.2114, 0.12584, 1.7524, 1.2401, 0.77401, 2.0625, -0.00049806, 2.5583, 0.31849, 0.0099942, -0.1922, 1.445, 1.9895, 1.0468, 0.40746, 0.29224, 3.0389, 2.7927, 0.82712, 4.9209, 0.0058959, 4.613, 2.3422, 0.021208, 0.48214, 0.028512, 0.2604, 0.00051005, 0.0035519, 0.0025583, 0.15293, 0.22274, 0.00026071, 0.75496, 3.7777e-06, 0.39009, 0.37842, 1.1619e-05, 0.042018, 0.52411, -0.81099, 0.96388, 0.12901, 0.10695, 0.23691, 0.10102, 0.55619, 0.12784, -0.00597, -0.6237, 0.31601, -0.003245, -0.23824, 1.8105, 3.1112, 1.0553, 0.48984, 0.31113, 4.5544, 3.9318, 1.0449, 6.8555, 0.011368, 7.7949, 2.3447, 0.034447, 0.52818, 0.1529, 1.4215, 0.00077262, 0.012031, 0.0038525, 1.7225, 1.356, 0.022074, 4.1823, 2.7777e-05, 6.5489, 0.38028, 0.00013127, 0.054278
36, 0.91667, 0.51984, 0, 0.12657, 10, 1.3078, 0.98212, 0.5077, 1.0141, 0.48082, 0.53537, 2.5815, 2.8752, 0.88748, 4.1217, 0.00065, 0.62328, 0.79399, 0.04405, 1.9843, 1.3089, 1.5208, 0.99921, 0.42794, 0.34833, 2.1826, 2.0605, 0.79833, 3.5273, 0.0031951, 2.7263, 0.81864, 0.034435, 0.71634, 1.0258, 0.31251, 0.97587, 0.25625, 0.17636, 1.4167, 1.2566, 0.77125, 2.2336, -0.00099118, 0.9337, -0.30243, 0.02523, 0.041049, 1.592, 2.7292, 1.0225, 0.59963, 0.52031, 2.9486, 2.8643, 0.8254, 4.8211, 0.0073813, 4.519, 1.9397, 0.04364, 1.3916, 0.029628, 0.53965, 0.00020135, 0.010895, 0.010932, 0.21686, 0.23883, 0.00027093, 0.61868, 6.4773e-06, 1.1878, 0.46453, 3.1321e-05, 0.16855, 0.66337, -0.62426, 0.96378, 0.19899, 0.16646, -0.015824, 0.13376, 0.55389, 0.21874, -0.0058854, -1.732, -0.30468, 0.014224, 0.01692, 1.9544, 3.6659, 1.0346, 0.65689, 0.53021, 4.3811, 3.9872, 1.0428, 6.8359, 0.012276, 7.1847, 1.942, 0.054646, 1.4158, 0.15401, 1.7007, 0.00046392, 0.019374, 0.012226, 1.7864, 1.3721, 0.022084, 4.0461, 3.0476e-05, 7.3466, 0.46639, 0.00015098, 0.18081
37, 0.38786, 0.18065, 0.01599, 0, 0.15753, 0.41111, 1.9596, 1.0901, 0.95, 0.02, 0.27265, 3.1474, 4.6301, 1, 9.2061, 0.02443, 9.3148, 0.29575, 0.05, 0.37499, 1.0592, 2.7439, 0.99336, 0.28315, 0.29234, 1.5983, 1.4539, 0.79107, 4.1313, 0.0075707, 5.4867, 0.35976, 0.0094201, 0.18304, 0.79955, 1.8631, 0.9717, 0.19955, 0.23646, 0.97827, 0.8038, 0.76435, 2.5128, 0.0039911, 4.2533, 0.28895, 0.0038454, 0.007612, 1.3188, 3.6246, 1.015, 0.36675, 0.34821, 2.2184, 2.104, 0.81778, 5.7498, 0.01115, 6.7201, 0.43057, 0.014995, 0.35846, 0.024912, 0.28672, 0.00017335, 0.0025833, 0.0011539, 0.14211, 0.15621, 0.00026381, 0.96823, 4.736e-06, 0.56226, 0.0018531, 1.1487e-05, 0.011374, 0.42361, 0.76468, 0.95902, 0.11015, 0.21095, -0.55364, -0.4139, 0.54667, 0.68272, -0.0012466, 1.2224, 0.25952, -0.0094163, -0.069835, 1.6947, 4.723, 1.0277, 0.45615, 0.37372, 3.7503, 3.3217, 1.0355, 7.5798, 0.016388, 9.751, 0.46, 0.028256, 0.43591, 0.1493, 1.4478, 0.00043592, 0.011062, 0.0024481, 1.7117, 1.2895, 0.022077, 4.3956, 2.8735e-05, 6.7211, 0.0037137, 0.00013114, 0.023634
38, 0.61111, 0.7193, 0.05485, 0.17658, 0.48, 0.89347, 0.92164, 3.029, 1.0004, 0.21303, 0.22709, 2.2409, 2.0492, 0.91933, 2.4873, 0.00432, 5.8405, 1.1439, 0.00934, 0.31902, 1.0934, 1.2259, 1.0098, 0.20305, 0.13234, 2.4489, 1.9644, 0.79755, 4.763, 0.002783, 4.0998, 0.81831, 0.011287, 0.27198, 0.7101, 0.073941, 0.97263, 0.048533, -0.024553, 1.8592, 1.1111, 0.77052, 3.3531, -0.00075442, 2.3214, -0.30276, 0.0052954, -0.45277, 1.4768, 2.3778, 1.0469, 0.35756, 0.28923, 3.0386, 2.8178, 0.82459, 6.173, 0.0063205, 5.8781, 1.9394, 0.017279, 0.99673, 0.054316, 0.49047, 0.00051017, 0.0088244, 0.0090977, 0.12853, 0.26917, 0.00027014, 0.73474, 4.6252e-06, 1.1689, 0.46453, 1.327e-05, 0.19414, 0.39812, -0.88797, 0.96405, -0.013318, -0.035341, 0.30551, 0.016538, 0.55312, 1.4073, -0.0060172, -0.35281, -0.305, -0.0076767, -0.47531, 1.7888, 3.3397, 1.0555, 0.41941, 0.30001, 4.5924, 3.9124, 1.042, 8.1188, 0.011583, 8.5523, 1.9416, 0.030251, 1.0193, 0.1787, 1.6516, 0.00077274, 0.017303, 0.010392, 1.6981, 1.4024, 0.022083, 4.1621, 2.8624e-05, 7.3277, 0.46639, 0.00013292, 0.2064
39, 0.5, 0.42024, 0.01537, 0, 0.45, 0.83798, 1.8498, 0.6364, 1.0105, 0.25798, 0.2317, 4.8885, 0.6352, 0.733, 2.2803, 0.00071, 6.9729, 0.29498, 0.04238, 0.7999, 1.623, 1.1341, 1.0274, 0.1517, 0.12759, 2.3472, 2.274, 0.80632, 3.2188, 0.0024869, 5.7316, 0.28429, 0.022334, 0.41232, 1.4223, 0.5296, 1.0058, 0.092532, 0.066389, 1.7711, 1.6477, 0.78044, 1.7896, -0.0001861, 4.5364, -0.072047, 0.017498, 0.19049, 1.8237, 1.7386, 1.049, 0.21087, 0.18879, 2.9234, 2.9002, 0.83221, 4.648, 0.00516, 6.9268, 0.64063, 0.027171, 0.63414, 0.01489, 0.13506, 0.00017235, 0.001294, 0.0013845, 0.1227, 0.14496, 0.00024773, 0.75496, 2.6409e-06, 0.52802, 0.046933, 8.6456e-06, 0.018187, 1.0092, -0.73856, 0.99307, -0.010905, 0.04246, 0.20749, 0.41432, 0.56202, -0.14508, -0.0060028, 1.4782, -0.079042, 0.0037029, 0.12531, 2.2369, 3.0067, 1.0617, 0.31431, 0.21272, 4.487, 4.1336, 1.0506, 6.5826, 0.010977, 9.985, 0.64763, 0.040965, 0.69933, 0.13927, 1.2962, 0.00043492, 0.0097727, 0.0026787, 1.6923, 1.2782, 0.022061, 4.1823, 2.664e-05, 6.6869, 0.048793, 0.0001283, 0.030447
40, 0.5, 0.19083, 0.00262, 0.00206, 0.28937, 0.50593, 1.1758, 1.4678, 0.99262, 0.20988, 0.41994, 1.615, 1.3027, 0.68228, 6.1534, 0.00679, 4.9951, 0.11549, 0.03171, 0.16951, 1.3429, 1.4527, 1.0098, 0.33024, 0.36834, 1.6453, 1.8213, 0.804, 4.7867, 0.0044067, 5.7283, 0.46086, 0.016966, 0.23065, 1.0854, 0.65058, 0.97263, 0.251, 0.31381, 1.0621, 1.1735, 0.77771, 3.1682, 0.0012466, 4.0525, 0.086884, 0.010307, -0.0043055, 1.6005, 2.2549, 1.0469, 0.40949, 0.42287, 2.2286, 2.4691, 0.83029, 6.4052, 0.0075668, 7.4041, 0.83483, 0.023625, 0.46561, 0.024519, 0.23784, 0.00051017, 0.0023212, 0.0010991, 0.12572, 0.1551, 0.0002555, 0.96823, 3.6911e-06, 1.038, 0.051693, 1.6389e-05, 0.020404, 0.7082, -0.49273, 0.96405, 0.15931, 0.28787, -0.49631, -0.045692, 0.55965, 1.3381, -0.0042487, 1.3157, 0.080213, -0.002219, -0.066628, 1.9776, 3.3982, 1.0555, 0.50118, 0.44881, 3.787, 3.6883, 1.0484, 8.2352, 0.013062, 10.141, 0.84151, 0.036151, 0.52793, 0.1489, 1.3989, 0.00077274, 0.0108, 0.0023933, 1.6953, 1.2884, 0.022068, 4.3956, 2.769e-05, 7.1968, 0.053554, 0.00013604, 0.032664
41, 0.5, 0.43195, 0.06563, 0, 0.45, 0.625, 1.4532, 1.052, 1.0033, 0.09924, 0.16637, 2.3341, 1.6676, 0.76886, 2.8354, 0.00412, 6.8895, 1.1296, 0.01478, 0.20013, 1.6711, 1.0754, 1.0116, 0.18579, 0.16258, 1.7348, 2.0893, 0.80594, 3.0965, 0.004294, 4.6736, 0.77845, 0.0071057, 0.22838, 1.4686, 0.46869, 0.97487, 0.12765, 0.08864, 1.0964, 1.4436, 0.78003, 1.6673, 0.00052422, 2.4833, -0.34121, -0.0016351, 0.019589, 1.8736, 1.6821, 1.0484, 0.24393, 0.23652, 2.3731, 2.735, 0.83185, 4.5257, 0.0080637, 6.8638, 1.8981, 0.015847, 0.43718, 0.015158, 0.13606, 0.00049934, 0.0012493, 0.0020208, 0.15062, 0.1541, 0.00024819, 0.75496, 5.2525e-06, 1.7732, 0.46336, 2.8239e-05, 0.016113, 1.0566, -0.79796, 0.96623, 0.023557, 0.067877, -0.42255, 0.22299, 0.56163, -0.26737, -0.0046022, 0.04103, -0.34345, -0.012898, -0.048682, 2.2855, 2.9488, 1.057, 0.34802, 0.25729, 3.8921, 3.9556, 1.0502, 6.4603, 0.01319, 9.3061, 1.9004, 0.027109, 0.50545, 0.13954, 1.2972, 0.00076191, 0.009728, 0.003315, 1.7202, 1.2874, 0.022061, 4.1823, 2.9251e-05, 7.932, 0.46522, 0.00014789, 0.028373
42, 0.5, 0.24957, 0.03376, 0.10379, 0.63243, 0.52406, 2, 2.6062, 1.0304, 0.29909, 0.22864, 3.9806, 1.3139, 0.75234, 1.468, 0, 3.9265, 1.4322, 0.0001, 0.25177, 1.4096, 1.981, 1.0155, 0.2905, 0.33525, 1.4173, 1.8006, 0.80289, 4.0979, 0.0042429, 3.6748, 1.2974, 0.011136, 0.1233, 1.1044, 0.96908, 0.97893, 0.18576, 0.26288, 0.84459, 1.0618, 0.77653, 2.1872, 0.0010815, 2.2777, 0.86828, 0.005841, -0.1822, 1.7148, 2.9929, 1.0521, 0.39524, 0.40761, 1.99, 2.5394, 0.82925, 6.0087, 0.0074043, 5.0718, 1.7266, 0.016431, 0.4288, 0.034435, 0.37847, 0.00049451, 0.0040548, 0.0019358, 0.12124, 0.20175, 0.00025682, 1.3494, 3.6941e-06, 0.72141, 0.068077, 1.0363e-05, 0.034496, 0.75407, -0.05993, 0.97024, 0.10635, 0.24176, -0.7215, -0.099933, 0.55853, 0.50296, -0.004413, -0.63972, 0.86246, -0.0076195, -0.23237, 2.0651, 4.0219, 1.0608, 0.47464, 0.42873, 3.5561, 3.7011, 1.0472, 7.6929, 0.012899, 7.9893, 1.7324, 0.029892, 0.47896, 0.15882, 1.5396, 0.00075708, 0.012534, 0.00323, 1.6908, 1.335, 0.02207, 4.7768, 2.7693e-05, 6.8803, 0.069938, 0.00013002, 0.046756
