Run #, RV_column1, RV_column2, RV_column3, RV_column4, RV_column5, RV_column6, gamma, kappa, eta1, sig, lam, mup, sigp, rsmax, alpha, alpha1, alpha2, betam1, n, kappa_k, res_min, gamma.median, kappa.median, eta1.median, sig.median, lam.median, mup.median, sigp.median, rsmax.median, alpha.median, alpha1.median, alpha2.median, betam1.median, n.median, kappa_k.median, res_min.median, gamma.q5, kappa.q5, eta1.q5, sig.q5, lam.q5, mup.q5, sigp.q5, rsmax.q5, alpha.q5, alpha1.q5, alpha2.q5, betam1.q5, n.q5, kappa_k.q5, res_min.q5, gamma.q95, kappa.q95, eta1.q95, sig.q95, lam.q95, mup.q95, sigp.q95, rsmax.q95, alpha.q95, alpha1.q95, alpha2.q95, betam1.q95, n.q95, kappa_k.q95, res_min.q95, gamma.var, kappa.var, eta1.var, sig.var, lam.var, mup.var, sigp.var, rsmax.var, alpha.var, alpha1.var, alpha2.var, betam1.var, n.var, kappa_k.var, res_min.var, gamma.q5_w_mnoise, kappa.q5_w_mnoise, eta1.q5_w_mnoise, sig.q5_w_mnoise, lam.q5_w_mnoise, mup.q5_w_mnoise, sigp.q5_w_mnoise, rsmax.q5_w_mnoise, alpha.q5_w_mnoise, alpha1.q5_w_mnoise, alpha2.q5_w_mnoise, betam1.q5_w_mnoise, n.q5_w_mnoise, kappa_k.q5_w_mnoise, res_min.q5_w_mnoise, gamma.q95_w_mnoise, kappa.q95_w_mnoise, eta1.q95_w_mnoise, sig.q95_w_mnoise, lam.q95_w_mnoise, mup.q95_w_mnoise, sigp.q95_w_mnoise, rsmax.q95_w_mnoise, alpha.q95_w_mnoise, alpha1.q95_w_mnoise, alpha2.q95_w_mnoise, betam1.q95_w_mnoise, n.q95_w_mnoise, kappa_k.q95_w_mnoise, res_min.q95_w_mnoise, gamma.var_w_mnoise, kappa.var_w_mnoise, eta1.var_w_mnoise, sig.var_w_mnoise, lam.var_w_mnoise, mup.var_w_mnoise, sigp.var_w_mnoise, rsmax.var_w_mnoise, alpha.var_w_mnoise, alpha1.var_w_mnoise, alpha2.var_w_mnoise, betam1.var_w_mnoise, n.var_w_mnoise, kappa_k.var_w_mnoise, res_min.var_w_mnoise
17, 2.5, 0.38756, 0.02147, 0, 1.6667, 1.2635, 0.11779, 0.90398, 1.9621, 0.31618, 0.51634, 3.619, 7.321, 0.01256, 0.02109, 8.4884, 1.6325, 0.04196, 6.4418, 1.5027, 0.09342, 0.34941, 0.99847, 1.444, 0.18027, 0.23604, 2.9908, 2.9514, 0.77126, 0.01098, 2.2693, 0.87775, 0.020629, 2.1054, 1.2372, 0.054003, 0.019154, 0.99847, 1.4439, 0.10162, 0.23585, 2.9902, 2.9491, 0.77117, 0.010971, -1.3876, 0.87708, 0.014851, 0.43624, 0.43177, 0.053992, 0.67966, 0.99848, 1.444, 0.25891, 0.23623, 2.9914, 2.9536, 0.77134, 0.01099, 5.9263, 0.87841, 0.026407, 3.7747, 2.0427, 0.054014, 0.040313, 2.8484e-11, 3.0606e-09, 0.0022861, 1.3202e-08, 1.1835e-07, 1.9364e-06, 2.6232e-09, 3.2534e-11, 4.9429, 1.6401e-07, 1.2339e-05, 1.0298, 0.2398, 4.4286e-11, -0.14261, 0.90769, 0.82679, -0.038958, -0.040955, -0.063899, -0.067089, 0.4186, -0.0034832, -1.7264, -0.025596, -0.0040279, -0.2146, -0.027179, 0.028941, 0.84143, 1.0893, 2.0611, 0.39949, 0.51303, 6.0455, 5.9698, 1.1239, 0.025444, 6.265, 1.7811, 0.045286, 4.4255, 2.5017, 0.079065, 0.089478, 0.0030462, 0.14079, 0.017764, 0.028358, 3.4489, 3.3675, 0.045966, 7.732e-05, 5.9012, 0.30161, 0.00022471, 1.9895, 0.59092, 0.00023215
18, 2.8721, 0.36112, 0.03316, 0.11427, 3.3598, 1.0993, 0.28017, 0.94069, 1.6221, 0.37469, 0.22903, 1.5631, 0.79059, 0.57778, 0.01654, 4.5912, 0.60532, 0.0097, 2.5923, 0.57872, 0.02923, 0.54702, 1.0092, 1.4868, 0.2894, 0.24592, 2.8322, 2.3203, 0.76516, 0.011036, 1.5088, 0.81742, 0.019847, 2.8385, 0.75869, 0.052913, 0.055983, 1.0092, 1.4868, 0.21469, 0.24573, 2.8316, 2.318, 0.76508, 0.011027, -0.87108, 0.81676, 0.013947, 0.95471, 0.24931, 0.052902, 1.0381, 1.0092, 1.4869, 0.36411, 0.24611, 2.8328, 2.3226, 0.76525, 0.011046, 3.8886, 0.81809, 0.025746, 4.7222, 1.2681, 0.052924, 0.089119, 2.8484e-11, 3.0606e-09, 0.0020631, 1.3202e-08, 1.1835e-07, 1.9364e-06, 2.6232e-09, 3.2534e-11, 2.0934, 1.6401e-07, 1.2863e-05, 1.3116, 0.095905, 4.4286e-11, -0.39298, 0.91843, 0.86967, 0.071553, -0.052807, -0.22249, -0.32104, 0.41251, -0.020641, -1.3261, -0.24245, -0.0048392, -0.62539, 0.023231, 0.027851, 1.487, 1.1, 2.104, 0.50724, 0.54464, 5.8869, 4.9617, 1.1178, 0.042713, 4.3437, 1.8773, 0.044532, 6.3023, 1.4942, 0.077975, 0.32659, 0.0030462, 0.14079, 0.017541, 0.032983, 3.4489, 2.5787, 0.045966, 0.00037088, 2.9705, 0.4152, 0.00022524, 4.4347, 0.19992, 0.00023215
19, 2, 0.48597, 0.02228, 0, 2.2222, 1.6281, 0.338, 1.0242, 1.8398, 0.14759, 0.09165, 1.2465, 1.3611, 0.98868, 0.00091, 7.291, 0.11541, 0.04633, 2.6866, 0.28146, 0.04124, 0.24715, 1.0265, 1.372, 0.1545, 0.17764, 3.2909, 2.7788, 0.8479, 0.0070514, 3.3928, 0.86951, 0.026299, 2.5057, 0.84382, 0.050574, -0.045611, 1.0265, 1.3719, 0.063244, 0.17745, 3.2903, 2.7765, 0.84782, 0.007042, 0.38904, 0.86884, 0.020676, 1.065, 0.10695, 0.050563, 0.5399, 1.0265, 1.3721, 0.24576, 0.17782, 3.2914, 2.7811, 0.84799, 0.0070608, 6.3966, 0.87018, 0.031922, 3.9465, 1.5807, 0.050585, 0.031678, 2.8484e-11, 3.0606e-09, 0.003078, 1.3202e-08, 1.1835e-07, 1.9364e-06, 2.6232e-09, 3.2534e-11, 3.3348, 1.6401e-07, 1.1687e-05, 0.76724, 0.20069, 4.4286e-11, -0.21633, 0.93568, 0.75485, -0.069559, -0.099901, 0.23619, -0.23893, 0.49525, -0.0074122, -0.015239, -0.034025, 0.0016778, 0.35864, -0.38747, 0.025512, 0.71063, 1.1172, 1.9892, 0.37856, 0.45517, 6.3456, 5.7965, 1.2006, 0.021515, 6.8008, 1.773, 0.05092, 4.6529, 2.0751, 0.075636, 0.079397, 0.0030462, 0.14079, 0.018555, 0.02847, 3.4489, 3.3659, 0.045966, 7.7321e-05, 4.2929, 0.30174, 0.00022406, 1.7039, 0.56035, 0.00023215
20, 1.25, 0.32226, 0.01638, 0.44519, 2.6792, 2.0709, 0.64276, 1.0263, 1.8153, 0.38616, 0.72177, 3.4355, 6.1002, 0.13914, 0.00423, 0.20414, 0.0198, 0.02896, 3.9292, 0.96127, 0.04628, 1.3817, 1.0339, 1.5249, 0.48791, 0.29569, 2.7958, 2.946, 0.63953, 0.0041612, -0.4882, 0.66043, 0.027388, 3.8411, 1.3988, 0.064108, 0.59385, 1.0339, 1.5248, 0.31913, 0.29551, 2.7952, 2.9437, 0.63944, 0.0041518, -7.3402, 0.65976, 0.021241, 1.3159, 0.32668, 0.064097, 2.1695, 1.0339, 1.525, 0.6567, 0.29588, 2.7964, 2.9483, 0.63961, 0.0041705, 6.3638, 0.6611, 0.033536, 6.3662, 2.4709, 0.064119, 0.22941, 2.8484e-11, 3.0606e-09, 0.01053, 1.3202e-08, 1.1835e-07, 1.9364e-06, 2.6232e-09, 3.2534e-11, 17.353, 1.6401e-07, 1.3967e-05, 2.3567, 0.42483, 4.4286e-11, 0.51578, 0.94308, 0.90771, 0.22265, 0.017732, -0.2589, -0.070969, 0.28688, -0.010302, -7.5268, -0.2433, 0.0026422, 0.85602, -0.058092, 0.039046, 2.2476, 1.1247, 2.1421, 0.75318, 0.57366, 5.8505, 5.9629, 0.99218, 0.018625, 6.5504, 1.5642, 0.052135, 6.8261, 2.8557, 0.08917, 0.27713, 0.0030462, 0.14079, 0.026007, 0.028557, 3.4489, 3.3642, 0.045966, 7.7321e-05, 18.311, 0.30188, 0.00022634, 3.2934, 0.7845, 0.00023215
21, 2, 0.35798, 0.27635, 0.89973, 1.3333, 0.32515, 1.5782, 1.0085, 1.2003, 0.29945, 0.58438, 0.19657, 0.16131, 0.60496, 0.00139, 3.3053, 0.65189, 0.02433, 8.7087, 0.33442, 0.06448, 1.6559, 1.0145, 1.5497, 0.52645, 0.62965, 0.49856, -0.51177, 0.54674, 0.001691, 1.8249, 0.83897, 0.014117, 7.2971, 0.45253, 0.066465, 0.74134, 1.0145, 1.5496, 0.34575, 0.62946, 0.49799, -0.51406, 0.54666, 0.0016816, -5.7279, 0.83831, 0.007932, 4.6007, -1.1317, 0.066454, 2.5705, 1.0145, 1.5498, 0.70714, 0.62984, 0.49912, -0.50948, 0.54682, 0.0017003, 9.3776, 0.83964, 0.020303, 9.9935, 2.0367, 0.066476, 0.30917, 2.8484e-11, 3.0606e-09, 0.012068, 1.3203e-08, 1.1835e-07, 1.9364e-06, 2.6232e-09, 3.2534e-11, 21.084, 1.6401e-07, 1.4141e-05, 2.6873, 0.92759, 4.4286e-11, 0.67329, 0.92368, 0.9325, 0.25346, 0.35168, -2.5561, -3.5287, 0.19409, -0.012773, -5.8975, -0.064763, -0.010638, 4.1658, -1.4137, 0.041403, 2.6386, 1.1052, 2.1668, 0.79944, 0.90761, 3.5532, 2.5052, 0.89939, 0.016155, 9.5473, 1.7427, 0.038873, 10.428, 2.3187, 0.091527, 0.35689, 0.0030462, 0.14079, 0.027545, 0.028557, 3.4489, 3.3642, 0.045966, 7.7321e-05, 22.042, 0.30188, 0.00022652, 3.624, 1.2873, 0.00023215
22, 1.0909, 0.5348, 0.02722, 0.26042, 2.7778, 2.531, 1.9837, 1.0164, 1.3649, 0.24098, 0.19673, 1.9762, 3.3331, 0.88062, 9e-05, 1.3004, 0.43418, 0.04711, 7.5541, 0.41746, 0.05992, 1.1502, 1.0391, 1.423, 0.32952, 0.2122, 3.7159, 3.4048, 0.7627, 0.0009238, 5.1502, 0.765, 0.029377, 2.4346, 2.9112, 0.053754, 0.62208, 1.0391, 1.4229, 0.19281, 0.21201, 3.7154, 3.4025, 0.76261, 0.00091442, -0.71173, 0.76433, 0.023346, 0.2406, 1.9761, 0.053743, 1.6783, 1.0391, 1.4231, 0.46623, 0.21239, 3.7165, 3.4071, 0.76278, 0.00093318, 11.012, 0.76566, 0.035407, 4.6286, 3.8463, 0.053765, 0.10308, 2.8484e-11, 3.0606e-09, 0.0069075, 1.3202e-08, 1.1835e-07, 1.9364e-06, 2.6232e-09, 3.2534e-11, 12.701, 1.6401e-07, 1.3442e-05, 1.7792, 0.3232, 4.4286e-11, 0.51144, 0.94834, 0.80584, 0.083424, -0.065767, 0.66126, 0.38785, 0.41004, -0.01354, -0.92878, -0.13874, 0.004659, -0.2761, 1.5519, 0.028692, 1.7889, 1.1299, 2.0402, 0.57562, 0.49016, 6.7706, 6.4217, 1.1153, 0.015387, 11.229, 1.6687, 0.054094, 5.1453, 4.2704, 0.078816, 0.1508, 0.0030462, 0.14079, 0.022385, 0.028558, 3.4489, 3.3642, 0.045966, 7.7321e-05, 13.659, 0.30188, 0.00022582, 2.7159, 0.68287, 0.00023215
23, 3.2222, 0.25172, 0.01064, 0.28366, 8.0211, 1.102, 0.91395, 0.95172, 1.4745, 0.8379, 0.44171, 0.16887, 0.92549, 0.57554, 0.03074, 0.26259, 0.46662, 0.00478, 1.3805, 2.8794, 0.03739, 0.55657, 1.0574, 1.4881, 0.48254, 0.20628, 3.0044, 1.0865, 0.78234, 0.01185, 1.9937, 0.67191, 0.02432, 1.6511, 2.7763, 0.047994, 0.10565, 1.0574, 1.4881, 0.35193, 0.20609, 3.0038, 1.0842, 0.78226, 0.011841, -3.9867, 0.67125, 0.018232, -0.52421, 1.4739, 0.047984, 1.0075, 1.0575, 1.4882, 0.61314, 0.20647, 3.005, 1.0888, 0.78243, 0.011859, 7.9741, 0.67258, 0.030409, 3.8265, 4.0787, 0.048005, 0.075152, 2.8484e-11, 3.0606e-09, 0.0063045, 1.3202e-08, 1.1835e-07, 1.9364e-06, 2.6232e-09, 3.2534e-11, 13.219, 1.6401e-07, 1.3702e-05, 1.7491, 0.62692, 4.4286e-11, 0.0088583, 0.96666, 0.87097, 0.23978, -0.071681, -0.050288, -1.9304, 0.42969, -0.0026136, -4.1996, -0.23182, -0.0004116, -0.95035, 1.0678, 0.022933, 1.1043, 1.1482, 2.1053, 0.7253, 0.48425, 6.0591, 4.1035, 1.135, 0.026314, 8.187, 1.5756, 0.049052, 4.2526, 4.4847, 0.073056, 0.11088, 0.0030462, 0.14079, 0.021782, 0.028557, 3.4489, 3.3642, 0.045966, 7.7321e-05, 14.177, 0.30188, 0.00022608, 2.5014, 1.0788, 0.00023215
24, 2, 0.23185, 0.04692, 0.14297, 1.5151, 0.80426, 0.93097, 1.0446, 1.1509, 0.15038, 0.11253, 3.9546, 2.4829, 0.99683, 0.00197, 1.0517, 0.05563, 0.01107, 3.6278, 0.19128, 0.05302, 0.85154, 1.0266, 1.3637, 0.40171, 0.3107, 2.0954, 1.5384, 0.73444, 0.011776, -0.20153, 0.87267, 0.018935, 4.5587, 0.43283, 0.059256, 0.62494, 1.0266, 1.3637, 0.31064, 0.31051, 2.0948, 1.5361, 0.73436, 0.011766, -2.1858, 0.872, 0.013268, 3.396, -0.13938, 0.059245, 1.0781, 1.0266, 1.3638, 0.49278, 0.31089, 2.0959, 1.5407, 0.73453, 0.011785, 1.7827, 0.87334, 0.024601, 5.7214, 1.005, 0.059267, 0.01898, 2.8484e-11, 3.0606e-09, 0.0030652, 1.3202e-08, 1.1835e-07, 1.9364e-06, 2.6232e-09, 3.2534e-11, 1.4552, 1.6401e-07, 1.1868e-05, 0.49969, 0.12102, 4.4286e-11, 0.42674, 0.93578, 0.74658, 0.17773, 0.022635, -0.95932, -1.4061, 0.38179, -0.0026879, -2.7485, -0.062861, -0.0056967, 2.5874, -0.70757, 0.034194, 1.2763, 1.1173, 1.9809, 0.62569, 0.59876, 5.1501, 4.4829, 1.0871, 0.026239, 2.3454, 1.8082, 0.043566, 6.5301, 1.5732, 0.084318, 0.066699, 0.0030462, 0.14079, 0.018543, 0.030671, 3.4489, 3.2046, 0.045966, 7.7321e-05, 2.3977, 0.32349, 0.00022424, 1.4364, 0.48068, 0.00023215
25, 3.2222, 0.50973, 0.03901, 0.15123, 5.3474, 1.1649, 1.6136, 1.0976, 1.2196, 0.13472, 0.16361, 4.9662, 1.1202, 0.99226, 0.00038, 0.31537, 0.03209, 0.03452, 3.7982, 0.57979, 0.05063, 0.48139, 1.0368, 1.5135, 0.2749, 0.14865, 2.9249, 1.755, 0.88745, 0.0070505, 3.9953, 0.73815, 0.021795, 1.1331, 1.891, 0.047617, -0.049552, 1.0367, 1.5134, 0.15635, 0.14846, 2.9243, 1.7528, 0.88736, 0.0070411, -2.3868, 0.73749, 0.015707, -1.1983, 0.77647, 0.047606, 1.0123, 1.0368, 1.5136, 0.39346, 0.14883, 2.9254, 1.7573, 0.88753, 0.0070599, 10.377, 0.73882, 0.027882, 3.4646, 3.0056, 0.047628, 0.10419, 2.8484e-11, 3.0606e-09, 0.0051953, 1.3202e-08, 1.1835e-07, 1.9364e-06, 2.6232e-09, 3.2534e-11, 15.055, 1.6401e-07, 1.3695e-05, 2.009, 0.45913, 4.4286e-11, -0.13461, 0.94597, 0.89632, 0.038407, -0.13319, -0.12982, -1.2388, 0.5348, -0.0074131, -2.5857, -0.17538, -0.0029369, -1.603, 0.32387, 0.022555, 1.0974, 1.1275, 2.1307, 0.5114, 0.43048, 5.9796, 4.7489, 1.2401, 0.021514, 10.576, 1.6517, 0.046526, 3.8693, 3.4582, 0.072679, 0.14025, 0.0030462, 0.14079, 0.020673, 0.029359, 3.4489, 3.3129, 0.045966, 7.7321e-05, 16.008, 0.30846, 0.00022607, 2.767, 0.90774, 0.00023215
26, 3.2222, 0.50973, 0.03901, 0.60514, 5.3474, 1.0246, 0.91038, 1.0359, 1.7268, 0.79504, 0.08872, 0.83795, 0.83529, 0.88552, 0.00124, 6.5068, 0.40163, 0.00603, 2.968, 2.8403, 0.07311, 0.76152, 1.0531, 1.7977, 0.65695, 0.15625, 1.3898, 1.2511, 0.82889, 0.00045167, 4.3227, 0.41031, 0.018956, 1.066, 2.6948, 0.064896, -0.11668, 1.053, 1.7976, 0.47934, 0.15606, 1.3893, 1.2488, 0.82881, 0.00044228, -3.0823, 0.40965, 0.012778, -1.5931, 1.4037, 0.064885, 1.6397, 1.0531, 1.7978, 0.83455, 0.15644, 1.3904, 1.2534, 0.82898, 0.00046105, 11.728, 0.41098, 0.025134, 3.7252, 3.9859, 0.064907, 0.28506, 2.8484e-11, 3.0606e-09, 0.011659, 1.3202e-08, 1.1835e-07, 1.9364e-06, 2.6232e-09, 3.2534e-11, 20.267, 1.6401e-07, 1.4108e-05, 2.6135, 0.61613, 4.4286e-11, -0.18406, 0.96227, 1.1805, 0.38599, -0.12172, -1.6649, -1.7658, 0.47624, -0.014012, -3.2552, -0.49342, -0.0057979, -2.0179, 1.0581, 0.039834, 1.7071, 1.1438, 2.4149, 0.9279, 0.43421, 4.4445, 4.2681, 1.1815, 0.014915, 11.901, 1.314, 0.04371, 4.15, 4.3316, 0.089958, 0.33048, 0.0030462, 0.14079, 0.027136, 0.028557, 3.4489, 3.3642, 0.045966, 7.7321e-05, 21.225, 0.30188, 0.00022648, 3.5153, 0.9902, 0.00023215
27, 3.2222, 0.36454, 0.00983, 0.26208, 8.0211, 1.4251, 0.53096, 1.0883, 1.9729, 0.23135, 0.15994, 5.9595, 0.57509, 0.78275, 0.00016, 1.5386, 1.4959, 0.02975, 1.3643, 3.5693, 0.0525, 0.74098, 1.0527, 1.5153, 0.49326, 0.16921, 3.3838, 1.6275, 0.81257, 0.0093664, 1.753, 0.66478, 0.025448, 1.0608, 2.9826, 0.045752, 0.31726, 1.0527, 1.5152, 0.37753, 0.16902, 3.3832, 1.6252, 0.81249, 0.009357, -3.0308, 0.66411, 0.019433, -0.71701, 1.9036, 0.045741, 1.1647, 1.0527, 1.5154, 0.60898, 0.1694, 3.3844, 1.6298, 0.81266, 0.0093758, 6.5368, 0.66545, 0.031462, 2.8387, 4.0617, 0.045763, 0.066358, 2.8484e-11, 3.0606e-09, 0.0049497, 1.3202e-08, 1.1835e-07, 1.9364e-06, 2.6232e-09, 3.2534e-11, 8.4584, 1.6401e-07, 1.337e-05, 1.1682, 0.43034, 4.4286e-11, 0.2878, 0.96192, 0.89811, 0.25817, -0.10875, 0.32911, -1.3894, 0.45992, -0.0039898, -3.2944, -0.23895, 0.00073434, -0.91487, 0.83331, 0.02069, 1.1942, 1.1435, 2.1325, 0.72834, 0.44718, 6.4385, 4.6445, 1.1652, 0.022723, 6.8004, 1.5685, 0.050162, 3.0365, 5.132, 0.070814, 0.075908, 0.0030462, 0.14079, 0.020427, 0.028558, 3.4489, 3.3642, 0.045966, 6.5935e-05, 9.4164, 0.30188, 0.00022574, 1.4427, 1.7075, 0.00023215
28, 2, 0.49951, 0.06108, 0.19991, 0.83333, 0.96807, 0.16696, 0.90218, 1.8568, 0.17693, 0.40423, 3.1611, 7.5046, 0.97599, 0.01148, 9.9237, 0.69141, 0.00254, 3.6812, 1.4146, 0.07318, 0.27789, 1.04, 1.46, 0.29577, 0.20133, 1.7256, 1.5803, 0.87066, 0.003599, 5.504, 0.76848, 0.020202, 2.2099, 0.99081, 0.06104, -0.15541, 1.04, 1.46, 0.17217, 0.20114, 1.7251, 1.578, 0.87058, 0.0035896, -0.16498, 0.76781, 0.014234, 0.028177, 0.05092, 0.061029, 0.71118, 1.04, 1.4601, 0.41937, 0.20151, 1.7262, 1.5826, 0.87075, 0.0036084, 11.173, 0.76914, 0.02617, 4.3916, 1.9307, 0.061051, 0.069391, 2.8484e-11, 3.0606e-09, 0.0056468, 1.3202e-08, 1.1835e-07, 1.9364e-06, 2.6232e-09, 3.2534e-11, 11.878, 1.6401e-07, 1.3163e-05, 1.7593, 0.32651, 4.4286e-11, -0.28501, 0.94922, 0.84288, 0.056702, -0.076914, -1.3291, -1.4365, 0.51801, -0.010865, -0.38913, -0.13534, -0.0045001, -0.49088, -0.37172, 0.035978, 0.84078, 1.1308, 2.0772, 0.53483, 0.47957, 4.7803, 4.597, 1.2233, 0.018063, 11.397, 1.6723, 0.044904, 4.9106, 2.3533, 0.086102, 0.11711, 0.0030462, 0.14079, 0.021124, 0.028614, 3.4489, 3.3637, 0.045966, 7.7321e-05, 12.836, 0.30193, 0.00022554, 2.696, 0.68617, 0.00023215
29, 2.8721, 0.36112, 0.03316, 0.07126, 3.3598, 1.0931, 0.39074, 0.90686, 1.8025, 0.34029, 0.27103, 0.10902, 0.57376, 0.92707, 0.02432, 2.6469, 0.27543, 0.00854, 4.1549, 0.62675, 0.03512, 0.50125, 1.0089, 1.4585, 0.26422, 0.24292, 2.9451, 2.3212, 0.77474, 0.011621, 5.3246, 0.84667, 0.019596, 2.9545, 0.57205, 0.051366, 0.035073, 1.0089, 1.4584, 0.18723, 0.24273, 2.9446, 2.3189, 0.77466, 0.011611, 3.1842, 0.846, 0.013692, 1.0712, 0.061949, 0.051355, 0.96742, 1.0089, 1.4586, 0.3412, 0.24311, 2.9457, 2.3235, 0.77483, 0.01163, 7.4649, 0.84733, 0.025499, 4.8378, 1.0822, 0.051377, 0.080324, 2.8484e-11, 3.0606e-09, 0.0021906, 1.3202e-08, 1.1835e-07, 1.9364e-06, 2.6232e-09, 3.2534e-11, 1.6932, 1.6401e-07, 1.2881e-05, 1.311, 0.096175, 4.4286e-11, -0.40293, 0.91814, 0.8413, 0.045565, 0.050434, -0.10971, -3.3076, 0.42209, -0.020806, 2.4124, 0.34584, -0.0050911, -0.57474, -0.16352, 0.026304, 1.4054, 1.0997, 2.0756, 0.48287, 0.43541, 6, 7.9501, 1.1274, 0.044048, 8.2367, 1.3475, 0.044282, 6.4838, 1.3076, 0.076429, 0.30217, 0.0030462, 0.14078, 0.01767, 0.013695, 3.4493, 11.711, 0.045966, 0.00038865, 3.1346, 0.092708, 0.00022526, 4.6038, 0.19998, 0.00023216
30, 1.0909, 0.47111, 0.03337, 0.11565, 2.0833, 2.3033, 0.24244, 1.0533, 0.92881, 0.38261, 0.14595, 4.5509, 0.26412, 0.98576, 0.00015, 9.6189, 1.6718, 0.00316, 3.1246, 4.252, 0.04861, 0.79893, 1.0294, 1.3227, 0.23412, 0.24434, 3.8455, 3.3182, 0.7564, 0.0046589, 2.6597, 0.89094, 0.029436, 4.2172, 2.0328, 0.050907, 0.47636, 1.0293, 1.3226, 0.12917, 0.24416, 3.8449, 3.3159, 0.75632, 0.0046495, -1.6718, 0.89028, 0.023528, 2.4605, 1.2797, 0.050896, 1.1215, 1.0294, 1.3228, 0.33906, 0.24453, 3.8461, 3.3205, 0.75649, 0.0046683, 6.9913, 0.89161, 0.035344, 5.9739, 2.786, 0.050918, 0.038458, 2.8484e-11, 3.0606e-09, 0.0040707, 1.3202e-08, 1.1835e-07, 1.9364e-06, 2.6232e-09, 3.2534e-11, 6.9347, 1.6401e-07, 1.29e-05, 1.1406, 0.20966, 4.4286e-11, 0.31607, 0.93857, 0.70554, 0.0041434, -0.037915, 0.7908, 0.39629, 0.40375, -0.0098047, -1.9554, -0.047459, 0.0047478, 1.8465, 0.79173, 0.025845, 1.2818, 1.1201, 1.9399, 0.46409, 0.52661, 6.9002, 6.2401, 1.1091, 0.019123, 7.2749, 1.8293, 0.054124, 6.5879, 3.2739, 0.075969, 0.086177, 0.0030462, 0.14079, 0.019548, 0.029447, 3.4489, 3.1556, 0.045966, 7.7321e-05, 7.8725, 0.32548, 0.00022527, 2.0773, 0.56933, 0.00023215
31, 3.2222, 0.37402, 0.01008, 0.08945, 8.0211, 1.524, 0.39665, 1.0859, 1.8825, 0.16219, 0.12035, 4.5543, 2.3015, 0.96439, 0.00059, 1.826, 0.4351, 0.03705, 1.2205, 2.3467, 0.03741, 0.53314, 1.0449, 1.4116, 0.25692, 0.16602, 4.0271, 1.9074, 0.83291, 0.011688, 1.7527, 0.79015, 0.027144, 1.6956, 2.6454, 0.038941, -0.14635, 1.0448, 1.4115, 0.12961, 0.16583, 4.0266, 1.9052, 0.83283, 0.011679, -3.9781, 0.78948, 0.021066, -0.39769, 1.4938, 0.03893, 1.2126, 1.0449, 1.4117, 0.38423, 0.1662, 4.0277, 1.9097, 0.83299, 0.011698, 7.4834, 0.79081, 0.033222, 3.7889, 3.797, 0.038952, 0.17065, 2.8484e-11, 3.0606e-09, 0.0059908, 1.3202e-08, 1.1835e-07, 1.9364e-06, 2.6232e-09, 3.2534e-11, 12.139, 1.6401e-07, 1.3653e-05, 1.6196, 0.49017, 4.4286e-11, -0.15392, 0.95407, 0.79442, 0.015922, 0.0011257, 0.97254, -2.4964, 0.48026, 0.0071594, -4.2651, 0.40312, 0.002415, -0.48452, -0.25547, 0.013879, 1.2202, 1.1356, 2.0288, 0.49791, 0.3309, 7.0817, 6.3112, 1.1856, 0.016217, 7.7705, 1.1772, 0.051873, 3.8758, 5.5463, 0.064003, 0.17448, 0.0030462, 0.14079, 0.021466, 0.010049, 3.4487, 7.1681, 0.045966, 7.5803e-06, 13.385, 0.055363, 0.00022603, 1.7568, 3.1104, 0.00023215
32, 3, 0.26227, 0.1191, 0.70123, 1.3333, 0.44375, 1.3779, 0.98023, 1.9574, 0.71022, 0.45337, 2.2566, 0.61702, 0.62694, 0.00096, 1.0697, 1.1536, 0.0142, 1.5886, 1.8244, 0.09035, 0.90609, 0.98059, 1.7981, 0.69456, 0.46757, 0.69553, 1.5608, 0.53689, 0.0072499, 2.0611, 0.62203, 0.011133, 4.2367, 0.97451, 0.074635, 0.032441, 0.98058, 1.798, 0.52952, 0.46738, 0.69497, 1.5585, 0.53681, 0.0072405, -5.4917, 0.62136, 0.0049474, 1.5403, -0.56531, 0.074624, 1.7797, 0.9806, 1.7981, 0.85959, 0.46776, 0.6961, 1.5631, 0.53698, 0.0072593, 9.6139, 0.62269, 0.017318, 6.9332, 2.5143, 0.074646, 0.28211, 2.8484e-11, 3.0606e-09, 0.010067, 1.3203e-08, 1.1835e-07, 1.9364e-06, 2.6232e-09, 3.2534e-11, 21.084, 1.6401e-07, 1.4141e-05, 2.6873, 0.87636, 4.4286e-11, -0.039449, 0.88981, 1.1809, 0.43166, 0.18961, -2.3592, -1.4561, 0.18424, -0.0072137, -5.6613, -0.28171, -0.013623, 1.1043, -0.85252, 0.049573, 1.8516, 1.0714, 2.4152, 0.95745, 0.74553, 3.7502, 4.5778, 0.88954, 0.021713, 9.7836, 1.5258, 0.035889, 7.3692, 2.8015, 0.099697, 0.33045, 0.0030462, 0.14079, 0.025545, 0.028557, 3.4489, 3.3642, 0.045966, 7.7321e-05, 22.042, 0.30188, 0.00022652, 3.6267, 1.2338, 0.00023215
