Run #, RV_column1, RV_column2, RV_column3, RV_column4, RV_column5, RV_column6, gamma, kappa, eta1, sig, lam, mup, sigp, rsmax, alpha, alpha1, alpha2, betam1, n, kappa_k, res_min, gamma.median, kappa.median, eta1.median, sig.median, lam.median, mup.median, sigp.median, rsmax.median, alpha.median, alpha1.median, alpha2.median, betam1.median, n.median, kappa_k.median, res_min.median, gamma.q5, kappa.q5, eta1.q5, sig.q5, lam.q5, mup.q5, sigp.q5, rsmax.q5, alpha.q5, alpha1.q5, alpha2.q5, betam1.q5, n.q5, kappa_k.q5, res_min.q5, gamma.q95, kappa.q95, eta1.q95, sig.q95, lam.q95, mup.q95, sigp.q95, rsmax.q95, alpha.q95, alpha1.q95, alpha2.q95, betam1.q95, n.q95, kappa_k.q95, res_min.q95, gamma.var, kappa.var, eta1.var, sig.var, lam.var, mup.var, sigp.var, rsmax.var, alpha.var, alpha1.var, alpha2.var, betam1.var, n.var, kappa_k.var, res_min.var, gamma.q5_w_mnoise, kappa.q5_w_mnoise, eta1.q5_w_mnoise, sig.q5_w_mnoise, lam.q5_w_mnoise, mup.q5_w_mnoise, sigp.q5_w_mnoise, rsmax.q5_w_mnoise, alpha.q5_w_mnoise, alpha1.q5_w_mnoise, alpha2.q5_w_mnoise, betam1.q5_w_mnoise, n.q5_w_mnoise, kappa_k.q5_w_mnoise, res_min.q5_w_mnoise, gamma.q95_w_mnoise, kappa.q95_w_mnoise, eta1.q95_w_mnoise, sig.q95_w_mnoise, lam.q95_w_mnoise, mup.q95_w_mnoise, sigp.q95_w_mnoise, rsmax.q95_w_mnoise, alpha.q95_w_mnoise, alpha1.q95_w_mnoise, alpha2.q95_w_mnoise, betam1.q95_w_mnoise, n.q95_w_mnoise, kappa_k.q95_w_mnoise, res_min.q95_w_mnoise, gamma.var_w_mnoise, kappa.var_w_mnoise, eta1.var_w_mnoise, sig.var_w_mnoise, lam.var_w_mnoise, mup.var_w_mnoise, sigp.var_w_mnoise, rsmax.var_w_mnoise, alpha.var_w_mnoise, alpha1.var_w_mnoise, alpha2.var_w_mnoise, betam1.var_w_mnoise, n.var_w_mnoise, kappa_k.var_w_mnoise, res_min.var_w_mnoise
43, 8, 0.43305, 0.03016, 0.27129, 1.3281, 0.46337, 1.3119, 1.091, 0.65398, 0.86124, 0.71936, 1.2026, 0.4822, 0.8581, 0.00639, 8.3363, 0.34398, 0.01764, 3.8112, 1.2819, 0.04025, 0.96585, 1.0427, 1.4367, 0.46126, 0.53002, 0.86446, 1.2286, 0.81639, 0.0059724, 6.5918, 0.64448, 0.0049965, 5.4055, 1.5895, 0.065159, 0.64129, 0.99692, 1.2459, 0.32728, 0.35625, -0.56802, -0.44348, 0.68341, -0.0029153, 4.4152, 0.21113, -0.0046536, 3.8407, 1.1243, 0.050321, 1.2904, 1.0885, 1.6274, 0.59525, 0.7038, 2.2969, 2.9007, 0.94938, 0.01486, 8.7685, 1.0778, 0.014647, 6.9703, 2.0547, 0.079998, 0.038935, 0.00077417, 0.013446, 0.0066353, 0.011161, 0.75844, 1.0334, 0.0065369, 2.9196e-05, 1.7511, 0.069409, 3.442e-05, 0.90506, 0.079996, 8.1382e-05, -0.0055031, 0.94766, 0.81095, 0.17419, 0.23518, -1.3823, -1.5156, 0.5257, -0.0086051, 2.6252, -0.53729, -0.0089132, 2.3412, 0.44078, 0.040461, 1.9372, 1.1377, 2.0624, 0.74833, 0.82486, 3.1112, 3.9728, 1.1071, 0.02055, 10.558, 1.8262, 0.018906, 8.4698, 2.7382, 0.089857, 0.34874, 0.0033377, 0.14471, 0.030459, 0.032131, 1.8657, 2.7834, 0.031234, 7.8544e-05, 5.8154, 0.51619, 7.1512e-05, 3.4706, 0.48772, 0.00022546
44, 6, 0.37518, 0.06684, 0.10492, 0.8642, 0.29938, 1.8579, 1.0275, 1.9291, 0.15447, 0.29838, 3.9516, 4.1117, 0.99765, 0.01072, 2.0823, 0.01164, 0.00531, 2.1442, 0.65783, 0.0589, 1.2527, 0.96107, 1.4408, 0.29744, 0.48037, 1.7569, 1.1365, 0.77367, 0.009338, 4.643, 0.65397, 0.014096, 5.3167, 0.66137, 0.066643, 1.0453, 0.92397, 1.2863, 0.20787, 0.32268, 1.2146, -0.33414, 0.68395, 0.0021189, 3.0211, 0.25778, 0.003821, 4.3249, 0.45278, 0.057947, 1.4601, 0.99816, 1.5953, 0.38701, 0.63806, 2.2992, 2.6071, 0.8634, 0.016557, 6.2649, 1.0501, 0.02437, 6.3085, 0.86996, 0.075339, 0.015902, 0.00050857, 0.0088218, 0.0029653, 0.009191, 0.1087, 0.79938, 0.0029755, 1.9262e-05, 0.97232, 0.058014, 3.902e-05, 0.36357, 0.016082, 2.7948e-05, 0.61638, 0.8699, 0.84104, 0.028227, 0.19471, 0.87066, -1.2513, 0.50553, -0.0042844, 0.89903, -0.12545, -0.0022995, 2.4897, 0.17887, 0.045069, 1.889, 1.0522, 2.0406, 0.56665, 0.76603, 2.6432, 3.5242, 1.0418, 0.02296, 8.387, 1.4334, 0.030491, 8.1437, 1.1439, 0.088217, 0.14966, 0.0030721, 0.13297, 0.026787, 0.030161, 0.29031, 2.1073, 0.026576, 6.8588e-05, 5.181, 0.22454, 9.9353e-05, 2.954, 0.086048, 0.00017203
45, 2.25, 0.32819, 0.06546, 0.08496, 2.0159, 0.80617, 0.33115, 0.92858, 1.5033, 0.37884, 0.28337, 2.8619, 0.10309, 0.76895, 0.00877, 9.0654, 0.11913, 0.00155, 5.6528, 0.86888, 0.03393, 0.72356, 0.9726, 1.3107, 0.37111, 0.32546, 3.0874, 1.632, 0.74214, 0.0069431, 4.6288, 0.45363, 0.0045772, 4.6049, 0.66469, 0.045597, 0.57535, 0.93767, 1.1314, 0.25653, 0.17502, 1.9483, -0.062734, 0.64302, -0.0018949, 3.0357, 0.13878, -0.0021656, 3.3247, 0.36975, 0.035824, 0.87177, 1.0075, 1.4901, 0.4857, 0.47591, 4.2266, 3.3267, 0.84126, 0.015781, 6.2218, 0.76849, 0.01132, 5.8852, 0.95963, 0.05537, 0.0081185, 0.00045111, 0.011891, 0.0048529, 0.0083659, 0.47967, 1.0616, 0.0036315, 2.887e-05, 0.938, 0.036641, 1.6805e-05, 0.60579, 0.032152, 3.5305e-05, 0.43143, 0.88229, 0.40932, 0.0529, 0.043738, -2.7546, -2.4775, 0.55332, -0.010548, 0.5476, -0.023327, -0.0023895, 1.3756, -0.0036733, 0.023567, 1.0157, 1.0629, 2.2121, 0.68932, 0.60719, 8.9295, 5.7415, 0.93096, 0.024434, 8.7099, 0.93059, 0.011544, 7.8343, 1.3331, 0.067627, 0.031543, 0.0030146, 0.30033, 0.037426, 0.029336, 12.615, 6.2421, 0.013178, 0.00011307, 6.1562, 0.084082, 1.7939e-05, 3.8546, 0.16511, 0.00017939
46, 4, 0.29084, 0.13792, 0.19995, 1.1111, 0.3202, 1.2911, 1.0642, 1.2225, 0.54347, 0.49418, 1.383, 0.11287, 0.75468, 0.00147, 4.0265, 0.79872, 0.01305, 2.9969, 0.74897, 0.06345, 1.1195, 0.98303, 1.583, 0.43084, 0.49348, 1.2354, 1.1678, 0.78193, 0.0049494, 4.9126, 0.8216, 0.0031657, 4.5011, 0.67683, 0.047334, 0.9485, 0.94515, 1.4441, 0.34338, 0.32845, 0.61122, -0.53903, 0.69108, -0.003242, 3.4806, 0.39037, -0.0057778, 3.3757, 0.46426, 0.037987, 1.2905, 1.0209, 1.7219, 0.51831, 0.65851, 1.8596, 2.8745, 0.87278, 0.013141, 6.3445, 1.2528, 0.012109, 5.6265, 0.8894, 0.056681, 0.010805, 0.00053041, 0.0071348, 0.0028276, 0.010066, 0.14401, 1.0767, 0.0030508, 2.4801e-05, 0.75791, 0.068733, 2.9564e-05, 0.46814, 0.016701, 3.2291e-05, 0.25468, 0.89154, 0.91161, 0.20375, 0.20371, 0.14408, -1.4173, 0.50414, -0.0039814, -0.70797, 0.097607, -0.015573, 0.070815, 0.17122, 0.02549, 1.9843, 1.0745, 2.2544, 0.65794, 0.78326, 2.3268, 3.7528, 1.0597, 0.01388, 10.533, 1.5456, 0.021904, 8.9314, 1.1824, 0.069179, 0.27643, 0.0030939, 0.16661, 0.019062, 0.031036, 0.44022, 2.4699, 0.028522, 2.948e-05, 11.676, 0.19374, 0.00012978, 7.2546, 0.094488, 0.00017637
47, 5.4951, 0.18658, 0.04293, 0.27077, 2.2281, 0.42595, 0.90854, 1.0896, 1.7515, 0.53639, 0.30147, 0.83737, 0.42987, 0.39188, 0.01044, 1.4954, 0.5848, 0.02285, 4.9224, 0.83158, 0.04858, 1.2569, 1.0151, 1.1994, 0.48878, 0.44654, 1.6862, 1.0552, 0.62366, 0.0042149, 2.7768, 0.80751, 0.020462, 5.2364, 1.995, 0.05138, 1.1366, 0.97796, 1.0824, 0.38593, 0.27576, 0.85253, -0.4581, 0.52472, -0.0029698, 1.4586, 0.36249, 0.01839, 4.1617, 1.7431, 0.042781, 1.3771, 1.0522, 1.3163, 0.59163, 0.61731, 2.5199, 2.5686, 0.7226, 0.0114, 4.095, 1.2525, 0.022535, 6.3112, 2.2468, 0.059979, 0.0053463, 0.00050987, 0.0050542, 0.0039098, 0.010779, 0.2569, 0.84648, 0.003618, 1.9079e-05, 0.64224, 0.073201, 1.587e-06, 0.42692, 0.023442, 2.733e-05, 0.95399, 0.92392, 0.70514, 0.21435, 0.15345, -2.6746, -2.2185, 0.35814, -0.0096306, -0.99109, -0.49613, 0.017774, 2.5962, 0.33889, 0.029845, 1.5597, 1.1063, 1.6936, 0.76321, 0.73962, 6.0471, 4.329, 0.88918, 0.01806, 6.5447, 2.1112, 0.023151, 7.8766, 3.6511, 0.072915, 0.033903, 0.0030734, 0.090288, 0.027836, 0.031749, 7.0289, 3.9612, 0.026058, 7.0854e-05, 5.2474, 0.62815, 2.6716e-06, 2.5764, 1.0137, 0.00017141
48, 6.5574, 0.12218, 0.03547, 0.13607, 1.9174, 0.31909, 0.36056, 1.0875, 0.69361, 0.36405, 0.44787, 4.3688, 1.4497, 0.54341, 0.00044, 2.9662, 0.83681, 0.0043, 2.268, 3.2194, 0.07002, 1.3736, 1.03, 1.0874, 0.48708, 0.47585, 0.94406, 1.2235, 0.69173, 0.0052964, 4.99, 0.74623, 0.0079834, 4.3836, 1.7478, 0.066317, 1.2211, 0.99175, 0.97992, 0.37811, 0.30916, 0.034684, -0.51812, 0.58958, -0.0034511, 3.5406, 0.32638, 0.0013055, 3.0448, 1.412, 0.056124, 1.526, 1.0683, 1.1948, 0.59604, 0.64254, 1.8534, 2.9652, 0.79389, 0.014044, 6.4394, 1.1661, 0.014661, 5.7224, 2.0836, 0.076509, 0.0085898, 0.00054135, 0.0042679, 0.0043886, 0.01027, 0.30566, 1.1212, 0.0038572, 2.8282e-05, 0.77646, 0.06515, 1.6483e-05, 0.66246, 0.041682, 3.8396e-05, 1.0488, 0.93837, 0.49259, 0.21075, 0.18513, -4.2926, -1.6965, 0.41556, -0.0091992, 2.5346, -0.17812, 0.0010649, 1.4588, 0.24969, 0.044097, 1.6983, 1.1217, 1.6822, 0.7634, 0.76657, 6.1808, 4.1435, 0.96791, 0.019792, 7.4454, 1.6706, 0.014902, 7.3084, 3.246, 0.088536, 0.038984, 0.0031048, 0.13076, 0.028221, 0.03124, 10.136, 3.1514, 0.028191, 7.7664e-05, 2.2284, 0.3158, 1.7692e-05, 3.1619, 0.82956, 0.00018248
49, 2.25, 0.40365, 0.10725, 0.1045, 1.5132, 0.69031, 0.40909, 0.90238, 1.9188, 0.16961, 0.20541, 8.3604, 4.1782, 0.73874, 0.01647, 2.2509, 0.0209, 0.00241, 2.7867, 0.65054, 0.03387, 0.80082, 0.99248, 1.2917, 0.3719, 0.3318, 6.325, 1.2046, 0.78668, 0.0058757, 5.8745, 0.695, 0.0041368, 4.0628, 0.5864, 0.040389, 0.65287, 0.9501, 1.1165, 0.2646, 0.18648, 5.2021, -0.52594, 0.68845, -0.0028141, 4.2647, 0.28207, -0.0068576, 2.9836, 0.3196, 0.031571, 0.94878, 1.0349, 1.4669, 0.4792, 0.47712, 7.4479, 2.9351, 0.8849, 0.014566, 7.4842, 1.1079, 0.015131, 5.1421, 0.8532, 0.049207, 0.008091, 0.0006637, 0.011341, 0.0042555, 0.0078051, 0.46606, 1.1069, 0.0035661, 2.791e-05, 0.95778, 0.063023, 4.4678e-05, 0.43052, 0.026309, 2.8739e-05, 0.10712, 0.89904, 0.47777, 0.095052, 0.052781, 2.6809, -1.9009, 0.53483, -0.0096251, 2.1795, -0.04296, -0.0082337, 1.089, -0.31586, 0.018765, 1.4945, 1.0859, 2.1057, 0.64875, 0.61082, 9.9692, 4.3101, 1.0385, 0.021377, 9.5695, 1.433, 0.016507, 7.0366, 1.4887, 0.062012, 0.17787, 0.0032272, 0.24487, 0.028329, 0.028775, 4.9084, 3.5645, 0.023444, 8.8809e-05, 5.0463, 0.20129, 5.6562e-05, 3.2687, 0.30089, 0.00017282
50, 7.5, 0.72522, 0.11557, 0.2412, 0.99099, 0.28911, 0.649, 1.006, 1.7291, 0.14361, 0.37906, 9.4255, 2.8687, 0.76521, 0.00316, 8.214, 0.01555, 0.02411, 1.2552, 0.58376, 0.09502, 1.1227, 0.99846, 1.3942, 0.39598, 0.45243, 3.6733, 1.3257, 0.7402, 0.0064014, 6.6673, 0.71726, 0.009259, 4.9834, 0.66939, 0.060673, 0.69842, 0.94801, 1.1582, 0.23343, 0.1971, 1.4535, -0.44594, 0.57424, -0.0025959, 3.748, 0.23652, -0.0040612, 3.0243, -0.19287, 0.038998, 1.5471, 1.0489, 1.6301, 0.55853, 0.70775, 5.8931, 3.0973, 0.90616, 0.015399, 9.5866, 1.198, 0.022579, 6.9425, 1.5317, 0.082349, 0.06655, 0.00094045, 0.020579, 0.0097656, 0.024096, 1.8212, 1.16, 0.01018, 2.9921e-05, 3.15, 0.085421, 6.5579e-05, 1.4186, 0.27481, 0.00017365, 0.33076, 0.90109, 0.75318, 0.09452, 0.10325, 1.3149, -1.1793, 0.43314, -0.0082432, 2.2516, -0.042289, -0.0092279, 1.7002, -0.31201, 0.031354, 1.9147, 1.0958, 2.0351, 0.69744, 0.8016, 6.0317, 3.8306, 1.0473, 0.021046, 11.083, 1.4768, 0.027746, 8.2666, 1.6508, 0.089993, 0.23184, 0.0035039, 0.15186, 0.033589, 0.045065, 2.0558, 2.3192, 0.03485, 7.9268e-05, 7.2066, 0.21323, 0.00012632, 3.9841, 0.35599, 0.00031773
51, 6.0132, 0.26546, 0.04042, 0.0685, 0.93291, 0.325, 0.61725, 1.0542, 1.9677, 0.35764, 0.66747, 1.2401, 0.52901, 0.85289, 0.00097, 9.4284, 0.63557, 0.00368, 7.0911, 0.58669, 0.05815, 1.3484, 0.99838, 1.4674, 0.2877, 0.47151, 1.4375, 1.2993, 0.77758, 0.01097, 5.936, 0.73595, 0.010193, 4.7334, 0.83199, 0.06693, 1.1801, 0.96004, 1.3186, 0.19673, 0.30785, 1.0066, -0.41032, 0.68686, 0.0025321, 4.5057, 0.31503, -0.0015325, 3.727, 0.63436, 0.058962, 1.5168, 1.0367, 1.6161, 0.37866, 0.63517, 1.8685, 3.0089, 0.86829, 0.019408, 7.3663, 1.1569, 0.021919, 5.7397, 1.0296, 0.074898, 0.010477, 0.0005432, 0.0081793, 0.0030584, 0.0099002, 0.068646, 1.0803, 0.0030418, 2.6316e-05, 0.75616, 0.065485, 5.0819e-05, 0.37432, 0.014436, 2.3468e-05, 0.68471, 0.9067, 0.88183, 0.018022, 0.18251, 0.64202, -1.0065, 0.50932, -0.003346, -0.22367, -0.19327, -0.0081999, 1.9261, 0.34456, 0.045639, 2.0121, 1.0901, 2.0529, 0.55737, 0.76051, 2.233, 3.6052, 1.0458, 0.025286, 12.096, 1.6652, 0.028586, 7.5406, 1.3194, 0.088221, 0.16282, 0.0031067, 0.12673, 0.02688, 0.03087, 0.2339, 1.9652, 0.026597, 7.5751e-05, 14.024, 0.31914, 0.00012504, 2.9129, 0.087815, 0.00016755
52, 4.56, 0.32421, 0.04323, 0.2, 2.0833, 0.76092, 1.1431, 1.0049, 0.93255, 0.7148, 0.84837, 1.0764, 0.81761, 0.93878, 0.0023, 3.8334, 0.84776, 0.00824, 6.0415, 0.92583, 0.03857, 1.3452, 0.99614, 1.4013, 0.45267, 0.53591, 4.9367, 1.3345, 0.74543, 0.0065231, 5.0561, 0.6438, 0.009513, 4.4767, 1.0098, 0.045006, 1.1728, 0.95597, 1.2232, 0.33585, 0.35225, 3.6003, -0.42573, 0.64264, -0.0024136, 3.3233, 0.19168, -0.003433, 3.3491, 0.6745, 0.031634, 1.5175, 1.0363, 1.5794, 0.5695, 0.71958, 6.2731, 3.0948, 0.84822, 0.01546, 6.7889, 1.0959, 0.022459, 5.6043, 1.3451, 0.058379, 0.010982, 0.00059628, 0.011723, 0.0050445, 0.012468, 0.66008, 1.1452, 0.0039053, 2.9519e-05, 1.1098, 0.075551, 6.1947e-05, 0.46995, 0.041553, 6.6095e-05, 1.0512, 0.90368, 0.84791, 0.17322, 0.23514, -0.75869, -2.6895, 0.4686, -0.0058488, 0.81608, 0.0038121, -0.0035318, 0.9781, 0.26938, 0.02116, 1.6392, 1.0886, 1.9547, 0.73212, 0.83669, 10.632, 5.3585, 1.0223, 0.018895, 9.2961, 1.2838, 0.022558, 7.9752, 1.7502, 0.068853, 0.031946, 0.0031598, 0.11319, 0.028863, 0.033437, 11.989, 5.9849, 0.028324, 5.6575e-05, 6.6448, 0.15139, 6.2895e-05, 4.524, 0.20263, 0.00021018
53, 3.0049, 0.23427, 0.07638, 0.14319, 1.3544, 0.52635, 0.86369, 1.0113, 0.82924, 0.56093, 0.37132, 1.355, 0.77987, 0.53788, 0.01138, 1.6615, 0.46132, 0.02274, 7.6879, 0.19781, 0.0485, 0.74752, 0.97536, 1.368, 0.45658, 0.53384, 1.2543, 1.4951, 0.71172, 0.010553, 5.4674, 0.70394, 0.0069183, 4.8457, 0.68129, 0.045477, 0.64129, 0.94067, 1.2385, 0.3932, 0.44387, 0.79263, 0.0061222, 0.64159, 0.0023426, 4.1935, 0.39812, 0.0022247, 4.0661, 0.53401, 0.040071, 0.85375, 1.0101, 1.4975, 0.51996, 0.6238, 1.7159, 2.984, 0.78185, 0.018763, 6.7414, 1.0098, 0.011612, 5.6253, 0.82858, 0.050884, 0.0041711, 0.00044487, 0.0061981, 0.0014848, 0.0029914, 0.078764, 0.81943, 0.0018179, 2.4913e-05, 0.59985, 0.034568, 8.1424e-06, 0.22464, 0.0080176, 1.0803e-05, -0.27241, 0.88515, 0.28563, 0.1945, 0.27922, -0.73912, -1.0873, 0.34281, -0.0028091, -2.2304, -0.2791, -0.0044079, 1.1869, -0.50926, 0.025007, 1.7674, 1.0656, 2.4504, 0.71866, 0.78845, 3.2476, 4.0775, 1.0806, 0.023914, 13.165, 1.687, 0.018244, 8.5045, 1.8718, 0.065948, 0.38449, 0.0030084, 0.43304, 0.025387, 0.023961, 1.4687, 2.4649, 0.050301, 6.5989e-05, 21.902, 0.35718, 4.7415e-05, 4.9479, 0.52389, 0.00015488
54, 4.4984, 0.31474, 0.0649, 0.09439, 0.79167, 0.35916, 0.68095, 0.98915, 1.8581, 0.40456, 0.42977, 0.92153, 0.84581, 0.73281, 0.00015, 4.8815, 0.01327, 0.00139, 4.8323, 0.71664, 0.03597, 1.2154, 0.96572, 1.5237, 0.27069, 0.61334, 1.8055, 2.3357, 0.76993, 0.013821, 4.5979, 0.64478, 0.00457, 6.1092, 0.4671, 0.057004, 1.0747, 0.93721, 1.3912, 0.1962, 0.4831, 1.4466, 1.1717, 0.69687, 0.0083336, 3.4747, 0.26169, -0.0030329, 5.2977, 0.30347, 0.050805, 1.3561, 0.99422, 1.6562, 0.34519, 0.74358, 2.1644, 3.4997, 0.84298, 0.019307, 5.7211, 1.0279, 0.012173, 6.9207, 0.63073, 0.063202, 0.0073195, 0.00030033, 0.0064933, 0.0020512, 0.0062694, 0.047611, 0.5008, 0.0019724, 1.1128e-05, 0.46626, 0.054243, 2.1365e-05, 0.24339, 0.0098962, 1.4201e-05, 0.62394, 0.87769, 0.98388, 0.018674, 0.34187, 0.86598, 0.27222, 0.52373, 0.0043025, 0.18678, -0.35153, -0.0092832, 2.5522, -0.09102, 0.03631, 1.8069, 1.0537, 2.0635, 0.52271, 0.88481, 2.7451, 4.3992, 1.0161, 0.023339, 9.009, 1.6411, 0.018423, 9.6661, 1.0252, 0.077698, 0.1293, 0.0028638, 0.10771, 0.023475, 0.027239, 0.32628, 1.5738, 0.022403, 3.3484e-05, 7.1919, 0.36688, 7.0933e-05, 4.6762, 0.11513, 0.00015828
55, 4.7, 0.26135, 0.06701, 0.42785, 2.6667, 0.48527, 1.3974, 1.0483, 1.6911, 0.35465, 0.12328, 0.01801, 0.78515, 0.68615, 0.00782, 4.7938, 0.07053, 0.01432, 1.646, 2.1993, 0.07582, 1.3961, 1.003, 1.4935, 0.50993, 0.57278, 1.7776, 1.2912, 0.62419, 0.0063389, 4.8335, 0.73473, 0.010285, 2.7298, 1.9092, 0.0501, 1.2618, 0.95757, 1.3508, 0.36111, 0.36668, 0.77784, -0.47921, 0.48566, -0.0026569, 3.311, 0.26755, -0.0010978, 1.294, 1.5778, 0.040944, 1.5304, 1.0484, 1.6363, 0.65874, 0.77888, 2.7774, 3.0615, 0.76273, 0.015335, 6.356, 1.2019, 0.021667, 4.1657, 2.2407, 0.059256, 0.0066664, 0.00076207, 0.0075344, 0.008185, 0.0157, 0.36946, 1.1585, 0.0070934, 2.991e-05, 0.85676, 0.080673, 4.7887e-05, 0.76201, 0.040613, 3.0987e-05, 0.8888, 0.90812, 1.0364, 0.21758, 0.2578, -0.75667, -1.6535, 0.33697, -0.0071618, -1.3172, -0.41938, -0.0017339, -0.57796, 0.8679, 0.028336, 1.9035, 1.0978, 1.9507, 0.80227, 0.88776, 4.3119, 4.2358, 0.91141, 0.01984, 10.984, 1.8888, 0.022303, 6.0376, 2.9506, 0.071863, 0.095139, 0.0033256, 0.077252, 0.031588, 0.036669, 2.3739, 3.2049, 0.030491, 6.7369e-05, 13.983, 0.49231, 5.3389e-05, 4.0441, 0.4008, 0.00017507
56, 4, 0.29084, 0.13792, 0.19995, 1.1111, 0.3202, 1.833, 0.97656, 1.8305, 0.45665, 0.57029, 1.069, 1.1707, 0.97682, 0.00127, 4.5274, 1.0832, 0.00311, 9.3245, 0.46392, 0.05143, 1.1195, 0.98303, 1.583, 0.43084, 0.49348, 1.2354, 1.1678, 0.78193, 0.0049494, 4.9126, 0.8216, 0.0031657, 4.5011, 0.67683, 0.047334, 0.9485, 0.94515, 1.4441, 0.34338, 0.32845, 0.61122, -0.53903, 0.69108, -0.003242, 3.4806, 0.39037, -0.0057778, 3.3757, 0.46426, 0.037987, 1.2905, 1.0209, 1.7219, 0.51831, 0.65851, 1.8596, 2.8745, 0.87278, 0.013141, 6.3445, 1.2528, 0.012109, 5.6265, 0.8894, 0.056681, 0.010805, 0.00053041, 0.0071348, 0.0028276, 0.010066, 0.14401, 1.0767, 0.0030508, 2.4801e-05, 0.75791, 0.068733, 2.9564e-05, 0.46814, 0.016701, 3.2291e-05, 0.25468, 0.89154, 0.91161, 0.20375, 0.20371, 0.14408, -1.4173, 0.50414, -0.0039814, -0.70797, 0.097607, -0.015573, 0.070815, 0.17122, 0.02549, 1.9843, 1.0745, 2.2544, 0.65794, 0.78326, 2.3268, 3.7528, 1.0597, 0.01388, 10.533, 1.5456, 0.021904, 8.9314, 1.1824, 0.069179, 0.27643, 0.0030939, 0.16661, 0.019062, 0.031036, 0.44022, 2.4699, 0.028522, 2.948e-05, 11.676, 0.19374, 0.00012978, 7.2546, 0.094488, 0.00017637
57, 3, 0.19901, 0.07594, 0.1, 1.5278, 0.42467, 0.22104, 0.91358, 1.6178, 0.327, 0.45006, 1.2799, 1.4426, 0.96024, 0.01263, 9.4869, 1.9251, 0.0022, 6.3656, 0.51142, 0.06155, 0.68139, 1.0093, 1.2092, 0.46014, 0.49728, 2.0238, 0.95643, 0.70704, 0.0043486, 5.2197, 0.64202, 0.0035302, 5.1652, 0.6731, 0.043964, 0.55371, 0.97775, 1.0885, 0.39296, 0.40084, 1.4764, -0.23913, 0.62804, -0.0028968, 4.1944, 0.31396, -0.0018864, 4.2886, 0.49568, 0.037909, 0.80908, 1.0408, 1.3299, 0.52732, 0.59373, 2.5711, 2.152, 0.78604, 0.011594, 6.2449, 0.97007, 0.0089467, 6.0418, 0.85052, 0.050019, 0.006026, 0.00036697, 0.0053856, 0.001668, 0.0034378, 0.11073, 0.5283, 0.0023069, 1.9403e-05, 0.38852, 0.039778, 1.0844e-05, 0.28403, 0.011634, 1.3551e-05, 0.0098101, 0.92021, 0.099001, 0.24824, 0.24031, -1.9536, -1.6083, 0.31855, -0.0081369, 0.014126, -0.54415, -0.004077, 1.3446, -0.67655, 0.023313, 1.353, 1.0983, 2.3194, 0.67204, 0.75426, 6.0012, 3.5212, 1.0955, 0.016834, 10.425, 1.8282, 0.011137, 8.9858, 2.0227, 0.064616, 0.1667, 0.0029305, 0.45555, 0.016596, 0.024407, 5.8472, 2.4313, 0.055785, 5.7617e-05, 10.016, 0.52004, 2.1389e-05, 5.3952, 0.67326, 0.00015763
58, 2.25, 0.30385, 0.0606, 0.15791, 2.0159, 0.83622, 0.65541, 0.91446, 1.1502, 0.42711, 0.34616, 6.6348, 4.9193, 0.74512, 0.0044, 3.3927, 0.30954, 0.00228, 5.0106, 0.83014, 0.04891, 0.68187, 0.97537, 1.3145, 0.4591, 0.36081, 2.3235, 1.322, 0.73273, 0.0060718, 6.2791, 0.46354, 0.0032777, 3.7679, 0.77415, 0.041399, 0.55712, 0.93555, 1.1325, 0.35274, 0.20628, 1.3364, -0.33937, 0.63774, -0.0026426, 4.5998, 0.13521, -0.0048609, 2.5317, 0.51099, 0.031916, 0.80662, 1.0152, 1.4964, 0.56546, 0.51534, 3.3105, 2.9833, 0.82771, 0.014786, 7.9585, 0.79187, 0.011416, 5.0041, 1.0373, 0.050881, 0.0057522, 0.00058591, 0.012236, 0.0041811, 0.0088256, 0.36012, 1.0201, 0.0033349, 2.8068e-05, 1.0424, 0.039844, 2.4482e-05, 0.56482, 0.025598, 3.3237e-05, 0.40245, 0.88306, 0.39367, 0.12298, 0.076887, -3.5656, -2.9046, 0.55196, -0.011642, 1.4678, -0.0063063, -0.0050427, 0.5043, 0.13351, 0.019496, 0.96129, 1.0677, 2.2353, 0.79523, 0.64473, 8.2125, 5.5485, 0.91349, 0.023786, 11.09, 0.93338, 0.011598, 7.0315, 1.4148, 0.063301, 0.028858, 0.0031494, 0.31338, 0.041759, 0.029795, 12.818, 6.6026, 0.012078, 0.00011598, 8.5559, 0.081593, 2.5588e-05, 3.9367, 0.1517, 0.00017732
