Unnamed: 0,UniqueId,Name_x,Type,FailureType,ar,lrr,srr,alr,sdr,smr,Name_y,Location,res_mean,res_median,res_std,res_max,res_min,gamma,kappa,eta1,sig,lam,mup,sigp,rsmax,alpha,alpha1,alpha2,betam1,n,kappa_k,color
256,387,"Saatcioglu and Baingo 1999, RC9",Spiral,Flexure,6.58,0.1525532444444444,0.0748813269748844,0.4187543391573424,0.7374631268436577,0.2166850372099689,"Saatcioglu and Baingo 1999, RC9",05a79eb4-922a-4ffa-90a6-9d01ad986fd1-007,0.0871549162418183,0.0867862343262031,0.0016264587818791,0.0927418925538373,0.0845537583349699,1.27717652487881,0.9770733395187164,1.845267938251688,0.6856654202417505,0.6297925077970549,1.6500679876575202,0.7790718136687483,0.9481172575799988,0.0001152457456135,4.9612017168940366,1.2347211813380687,0.0003283872106111,1.504958396051097,3.5975151746966296,blue
240,304,"Lim et al. 1990, Con2",Spiral,Flexure,3.75,0.7252189971496247,0.1155658853630965,0.2412019391271849,0.9909909909909907,0.570570012718192,"Lim et al. 1990, Con2",ab6ffcb5-dade-4de6-99d8-779fa6942ba5-007,0.0596100263762382,0.0595592501237721,0.0010033024770959,0.0638636479200544,0.057372685338627,1.087069488040668,0.9906502272446002,1.6722051852304547,0.3131918798016945,0.6677900130165689,0.7574981905339999,0.9058356375764868,0.8958309664675695,0.0009436508409576,9.206583642936849,0.8128165332914731,0.0018716558598846,4.795857445459423,0.4112368023356936,blue
151,343,"Arakawa et al. 1988, No. 26",Spiral,Flexure,2.181818181818182,0.4772038834951457,0.0338060879369521,0.2342905150653379,2.083333333333333,1.183978597722823,"Arakawa et al. 1988, No. 26",15c96508-32b6-4424-b303-56d72a83cc97-007,0.030840096364882,0.0307373810867289,0.0007006081472201,0.0328187268596263,0.029250999126876,1.1832652635384755,1.096219460468716,0.5510100337415118,0.6185809176587858,0.3880898388066151,0.6572688374544811,0.9440113896412164,0.9943848949258892,0.0061156900685211,7.172217053578013,0.0125848444398868,0.0078181556592543,3.860456208549278,0.786316228442909,blue
259,145,"Xiao and Martirossyan 1998, HC4-8L19-T10-0.1P",Rectangular,Flexure,2.0,0.2384161954674675,0.1055673753920099,0.0997304626188199,0.913978494623656,0.5598902879369332,"Xiao and Martirossyan 1998, HC4-8L19-T10-0.1P",68c798d2-b6d1-4e58-ab64-2f903b5c4cf3-007,0.0353489364122782,0.035286610295217,0.0006062189075641,0.0377368242642401,0.0340702212574437,0.954456358785576,0.9759317656094544,0.5359976905144809,0.4463956811477476,0.3830976353586661,1.075064815490499,0.975395670099824,0.776160738358974,0.0002397623303834,8.879860207124212,0.1464151106570509,0.0034331877517063,5.735440005034452,0.2401500245617661,blue
94,68,"Sakai et al. 1990, B3",Rectangular,Flexure,2.0,0.092643441806449,0.0219037944075412,0.3499095477386935,1.818181818181818,0.9762176536582098,"Sakai et al. 1990, B3",d387f633-255c-4056-a750-37680df1be16-007,0.0981855269491684,0.0978822003218646,0.0035211194222507,0.1135743540130688,0.0902832357888205,0.410154435327418,1.087797413034939,1.568818626699387,0.1021171366705135,0.389751253719882,5.244274385372573,1.151646383900106,0.5868847705722955,0.0019100564887098,0.5745839506690356,1.6995473516819986,0.0455128807905395,1.414833363411428,1.8326324431723904,blue
219,172,"Saatcioglu and Grira 1999, BG-8",Rectangular,Flexure,4.7,0.3920207541420919,0.0877617316170006,0.2307322929171668,1.91919191919192,0.4865821391852996,"Saatcioglu and Grira 1999, BG-8",40267dcb-be3d-4295-b33e-f047ec7563bf-007,0.0363419069882619,0.036244516829907,0.0008054662719866,0.0393443845568198,0.0347501783912422,1.4336926541030477,1.028677195347432,1.894916517386932,0.525438401545463,0.5435061418487366,1.188800452758661,0.7778939943629974,0.8409102845477013,0.0005613452801518,5.857905545372735,0.5377323758167047,0.003925874106481,4.276600076807769,0.5630496479191032,blue
179,375,"Calderone et al. 2000, 828",Spiral,Flexure,8.0,0.3479286155432214,0.0730848949551309,0.0905565245626531,0.6614583333333331,0.202285045352344,"Calderone et al. 2000, 828",893d27c1-8bca-4e61-b165-a6df34de9023-007,0.0727492022335346,0.0727220791283308,0.0017769864579889,0.078181315539135,0.068215978512925,0.5655322913603138,0.9246168118637628,1.7692807822099506,0.1523544357126668,0.7534438991516751,1.505023030878936,0.2519033161557503,0.9102925517735708,0.0322025141074618,6.416996346588107,0.1818330153926453,0.0023554116981334,2.0135438806313872,0.7732572149688532,blue
285,20,"Tanaka and Park 1990, No. 3",Rectangular,Flexure,4.0,0.2908427573831176,0.137920212638798,0.199951171875,1.1111111111111112,0.3201972645977145,"Tanaka and Park 1990, No. 3",01f15b68-2093-428e-b9ef-f581de46305e-007,0.0696536781494588,0.0691878646282849,0.0030164273682543,0.0816201784054577,0.0634507845718072,1.2910557064746406,1.0642110761599852,1.2224988720877916,0.5434666459311496,0.4941769793724164,1.3830292428085993,0.1128727724163352,0.7546823087915124,0.0014668756639462,4.026541220855891,0.7987227338747297,0.0130494509438249,2.996906689305089,0.7489716866208443,blue
43,215,"Paultre and Legeron, 2000, No. 1006015",Rectangular,Flexure,6.557377049180328,0.1253585566287307,0.0788459484654048,0.1396077719646652,0.8849557522123892,0.1852231555536475,"Paultre and Legeron, 2000, No. 1006015",2cac336b-a70e-4d0f-8168-5b422e336665-007,0.0644098446863606,0.0642764482072896,0.0010997590702554,0.0678408660914035,0.0622242287521168,1.0637142112800655,1.0594254638020797,0.5382313221682701,0.5828776455291464,0.6228602154071656,1.973556653592444,0.4637372948915752,0.7614893371687932,0.0005595969102972,4.363585014312494,0.7228793649223442,0.0063692486509775,5.603583367792437,0.6150173796764163,blue
207,114,"Galeota et al. 1996, BA2",Rectangular,Flexure,4.5600000000000005,0.0810530904626166,0.0432283149133955,0.3,2.083333333333333,0.4378615678539381,"Galeota et al. 1996, BA2",7e7541bd-ba20-4d20-aece-d645cc1b9c3b-007,0.0641995860611041,0.0634349212473725,0.0042508345842232,0.0816232783774741,0.056285726954993,0.5124885764212013,1.0953594100927349,1.2942264472714995,0.5111496863619917,0.631183451323039,2.469243719985092,0.863571244144574,0.7515252612885853,0.0002901193583806,3.018712274581362,1.258752397177766,0.0180768460294255,5.635939595211937,2.9372519143557465,blue
