Run #, RV_column1, RV_column2, RV_column3, RV_column4, RV_column5, RV_column6, eta_1, kappa_k, kappa, sig, lam, mup, sigp, rsmax, n, alpha, alpha1, alpha2, betam1, gamma, eta_1.median, kappa_k.median, kappa.median, sig.median, lam.median, mup.median, sigp.median, rsmax.median, n.median, alpha.median, alpha1.median, alpha2.median, betam1.median, gamma.median, eta_1.q5, kappa_k.q5, kappa.q5, sig.q5, lam.q5, mup.q5, sigp.q5, rsmax.q5, n.q5, alpha.q5, alpha1.q5, alpha2.q5, betam1.q5, gamma.q5, eta_1.q95, kappa_k.q95, kappa.q95, sig.q95, lam.q95, mup.q95, sigp.q95, rsmax.q95, n.q95, alpha.q95, alpha1.q95, alpha2.q95, betam1.q95, gamma.q95, eta_1.var, kappa_k.var, kappa.var, sig.var, lam.var, mup.var, sigp.var, rsmax.var, n.var, alpha.var, alpha1.var, alpha2.var, betam1.var, gamma.var, eta_1.q5_w_mnoise, kappa_k.q5_w_mnoise, kappa.q5_w_mnoise, sig.q5_w_mnoise, lam.q5_w_mnoise, mup.q5_w_mnoise, sigp.q5_w_mnoise, rsmax.q5_w_mnoise, n.q5_w_mnoise, alpha.q5_w_mnoise, alpha1.q5_w_mnoise, alpha2.q5_w_mnoise, betam1.q5_w_mnoise, gamma.q5_w_mnoise, eta_1.q95_w_mnoise, kappa_k.q95_w_mnoise, kappa.q95_w_mnoise, sig.q95_w_mnoise, lam.q95_w_mnoise, mup.q95_w_mnoise, sigp.q95_w_mnoise, rsmax.q95_w_mnoise, n.q95_w_mnoise, alpha.q95_w_mnoise, alpha1.q95_w_mnoise, alpha2.q95_w_mnoise, betam1.q95_w_mnoise, gamma.q95_w_mnoise, eta_1.var_w_mnoise, kappa_k.var_w_mnoise, kappa.var_w_mnoise, sig.var_w_mnoise, lam.var_w_mnoise, mup.var_w_mnoise, sigp.var_w_mnoise, rsmax.var_w_mnoise, n.var_w_mnoise, alpha.var_w_mnoise, alpha1.var_w_mnoise, alpha2.var_w_mnoise, betam1.var_w_mnoise, gamma.var_w_mnoise
11, 0.38786, 0.18065, 0.01599, 0, 0.15753, 0.41111, 0.50683, 6.2221, 0.98491, 0.3012, 0.28675, 0.73014, 0.26319, 0.30533, 4.2159, 0.00433, 5.5928, 0.35792, 0.00289, 0.17184, 1.4028, 1.5811, 0.97736, 0.21898, 0.31256, 1.5495, 2.3827, 0.79841, 5.5243, 0.010172, 6.3691, 0.61603, 0.0099438, 0.27524, 1.177, 0.94661, 0.95531, 0.089482, 0.21772, 1.033, 1.6473, 0.65339, 4.1252, 0.0057795, 5.4007, 0.2624, 0.0075729, -0.023554, 1.6285, 2.2156, 0.99941, 0.34848, 0.4074, 2.066, 3.1181, 0.94344, 6.9234, 0.014564, 7.3374, 0.96965, 0.012315, 0.57403, 0.018841, 0.14881, 0.00017974, 0.0061982, 0.0033244, 0.098599, 0.1999, 0.0077737, 0.72352, 7.1301e-06, 0.3466, 0.04622, 2.0776e-06, 0.032998, 0.68238, -0.29673, 0.93788, -0.044314, 0.07219, -0.34902, 0.66401, 0.48954, 2.4478, -0.0032688, 2.7149, -0.24574, -0.0041221, -0.29735, 2.1232, 3.459, 1.0168, 0.48227, 0.55292, 3.448, 4.1013, 1.1073, 8.6008, 0.023612, 10.023, 1.4778, 0.02401, 0.84783, 0.19181, 1.3034, 0.00057624, 0.025623, 0.021355, 1.3322, 1.0918, 0.035262, 3.4984, 6.6768e-05, 4.9352, 0.27449, 7.3128e-05, 0.12118
12, 0.5, 0.42024, 0.01537, 0, 0.45, 0.83798, 1.8498, 0.6364, 1.0105, 0.25798, 0.2317, 4.8885, 0.6352, 0.733, 2.2803, 0.00071, 6.9729, 0.29498, 0.04238, 0.7999, 1.3382, 1.4094, 1.0128, 0.18455, 0.11177, 2.3393, 2.2701, 0.85248, 3.5694, 0.0032082, 4.5737, 0.74796, 0.021417, 0.43831, 1.1212, 0.88008, 0.9893, 0.10602, 0.0059984, 1.796, 1.8686, 0.74039, 1.9351, -0.00036378, 3.5208, 0.46745, 0.017996, 0.18483, 1.5553, 1.9386, 1.0363, 0.26308, 0.21754, 2.8826, 2.6717, 0.96457, 5.2038, 0.0067801, 5.6266, 1.0285, 0.024838, 0.6918, 0.017418, 0.10354, 0.00020372, 0.0022794, 0.0041349, 0.10909, 0.059591, 0.0046439, 0.98725, 4.7158e-06, 0.40975, 0.029083, 4.325e-06, 0.023749, 0.62054, -0.43559, 0.97248, -0.057776, -0.13312, 0.43335, 0.66572, 0.55763, 0.37906, -0.009987, 0.89627, -0.086478, 0.0071367, -0.11199, 2.056, 3.2543, 1.0531, 0.42687, 0.35665, 4.2453, 3.8746, 1.1473, 6.7598, 0.016403, 8.2511, 1.5824, 0.035698, 0.98862, 0.19039, 1.2581, 0.00060021, 0.021704, 0.022165, 1.3427, 0.95145, 0.032132, 3.7621, 6.4354e-05, 4.9984, 0.25735, 7.5375e-05, 0.11193
13, 0.2223, 0.25711, 0.0153, 0.08559, 1.2632, 0.24902, 1.7744, 0.5287, 1.0111, 0.30073, 0.47572, 0.9223, 2.0787, 0.95063, 6.483, 0.00657, 4.3223, 0.4062, 0.002, 1.193, 1.3934, 1.1888, 1.0137, 0.31816, 0.65292, 1.8069, 2.562, 0.77591, 2.7021, 0.015021, 4.8619, 0.50357, 0.0069587, 0.78896, 1.1988, 0.79026, 0.9924, 0.22283, 0.58275, 1.475, 1.9816, 0.67292, 1.2694, 0.011462, 4.1776, 0.25074, 0.0044881, 0.66358, 1.5879, 1.5873, 1.0351, 0.4135, 0.72309, 2.1389, 3.1423, 0.87891, 4.1347, 0.018581, 5.5463, 0.7564, 0.0094294, 0.91434, 0.01399, 0.058704, 0.00016828, 0.0033593, 0.00182, 0.040732, 0.1245, 0.0039207, 0.75863, 4.6834e-06, 0.17311, 0.023626, 2.2561e-06, 0.0058104, 0.68213, -0.62299, 0.97464, 0.069885, 0.42117, -0.04989, 0.90372, 0.4844, -0.38987, 0.0018295, 1.2726, -0.32197, -0.0071243, 0.28467, 2.1046, 3.0006, 1.0528, 0.56644, 0.88466, 3.6637, 4.2202, 1.0674, 5.794, 0.028213, 8.4513, 1.3291, 0.021042, 1.2932, 0.18696, 1.2133, 0.00056478, 0.022784, 0.01985, 1.2743, 1.0164, 0.031409, 3.5335, 6.4321e-05, 4.7617, 0.2519, 7.3306e-05, 0.093994
14, 0.91667, 0.50742, 0.04432, 0, 0.72, 0.80742, 0.91359, 0.51226, 1.0311, 0.18269, 0.11035, 0.92609, 1.7708, 0.51556, 5.2702, 0.00026, 0.65053, 0.21923, 0.01554, 1.1317, 1.3316, 1.1285, 1.0034, 0.27972, 0.14536, 1.8174, 2.0928, 0.7749, 3.1954, 0.0038299, 5.0595, 0.72511, 0.011501, 0.46634, 1.0932, 0.38545, 0.97268, 0.15444, -0.008454, 1.0658, 1.629, 0.60969, 1.5909, 3.6947e-05, 3.9149, 0.32396, 0.0084263, -0.045896, 1.5699, 1.8714, 1.0341, 0.405, 0.29917, 2.569, 2.5566, 0.9401, 4.7999, 0.0076229, 6.2042, 1.1263, 0.014575, 0.97857, 0.020997, 0.20404, 0.00034843, 0.005801, 0.0087444, 0.20879, 0.079515, 0.010088, 0.95148, 5.3175e-06, 0.48425, 0.059479, 3.4933e-06, 0.09698, 0.60713, -0.78878, 0.95849, 0.018475, -0.12379, -0.15811, 0.47164, 0.45605, 0.020228, -0.0094268, 1.3548, -0.15723, -0.0027008, -0.24145, 2.056, 3.0457, 1.0483, 0.54096, 0.41451, 3.7928, 3.7139, 1.0937, 6.3706, 0.017087, 8.7642, 1.6074, 0.025702, 1.1741, 0.19397, 1.3586, 0.00074493, 0.025225, 0.026775, 1.4424, 0.97138, 0.037576, 3.7263, 6.4955e-05, 5.0729, 0.28775, 7.4543e-05, 0.18516
15, 0.5022, 0.34905, 0.04108, 0.08487, 0.7125, 0.52514, 1.3293, 1.2623, 1.0158, 0.09138, 0.33536, 0.22355, 1.8048, 0.62452, 6.6673, 0.00277, 2.8682, 1.3416, 0.00217, 0.14317, 1.3207, 1.2531, 1.0034, 0.24837, 0.37162, 1.3568, 1.5882, 0.85673, 3.969, 0.0076762, 4.2467, 0.74059, 0.0086948, 0.23989, 1.0823, 0.68604, 0.97275, 0.14195, 0.24835, 0.94782, 0.89687, 0.69074, 2.267, 0.0037925, 3.4661, 0.36831, 0.0058688, 0.034758, 1.559, 1.8201, 1.0341, 0.3548, 0.49488, 1.7657, 2.2794, 1.0227, 5.671, 0.01156, 5.0273, 1.1129, 0.011521, 0.44503, 0.020994, 0.11883, 0.00034836, 0.0041865, 0.0056157, 0.061811, 0.17663, 0.010183, 1.0707, 5.5748e-06, 0.22523, 0.051226, 2.9517e-06, 0.015553, 0.59624, -0.60307, 0.95856, -0.0043728, 0.11868, -0.51535, -0.1121, 0.53747, 0.74343, -0.0056067, 0.63781, -0.129, -0.005455, -0.28989, 2.0451, 3.1092, 1.0483, 0.50112, 0.62455, 3.2289, 3.2884, 1.176, 7.1946, 0.020959, 7.8556, 1.6102, 0.022845, 0.76967, 0.19397, 1.2734, 0.00074485, 0.023611, 0.023646, 1.2954, 1.0685, 0.037672, 3.8456, 6.5213e-05, 4.8139, 0.2795, 7.4002e-05, 0.10374
16, 0.5, 0.24957, 0.03376, 0.10379, 0.63243, 0.52406, 2, 2.6062, 1.0304, 0.29909, 0.22864, 3.9806, 1.3139, 0.75234, 1.468, 0, 3.9265, 1.4322, 0.0001, 0.25177, 1.3222, 1.2465, 1.0027, 0.32175, 0.37471, 1.1449, 1.3634, 0.79999, 3.516, 0.010353, 4.3175, 0.66944, 0.0099092, 0.33277, 1.0868, 0.71794, 0.97197, 0.22935, 0.26891, 0.73769, 0.90465, 0.64193, 1.7384, 0.0067565, 3.4891, 0.30174, 0.0071931, 0.11446, 1.5576, 1.7751, 1.0334, 0.41415, 0.48051, 1.5521, 1.8221, 0.95805, 5.2936, 0.013949, 5.1459, 1.0371, 0.012625, 0.55109, 0.020487, 0.10328, 0.00034816, 0.0031554, 0.0041371, 0.061291, 0.077783, 0.009234, 1.168, 4.7805e-06, 0.25364, 0.049973, 2.7267e-06, 0.017617, 0.59871, -0.59822, 0.95778, 0.074583, 0.12981, -0.72683, -0.2563, 0.48479, 0.24989, -0.0028489, 0.698, -0.1982, -0.004219, -0.20225, 2.0457, 3.0913, 1.0475, 0.56891, 0.61961, 3.0166, 2.9831, 1.1152, 6.7821, 0.023555, 7.9371, 1.5371, 0.024037, 0.86779, 0.19346, 1.2578, 0.00074465, 0.02258, 0.022167, 1.2949, 0.96965, 0.036722, 3.9428, 6.4418e-05, 4.8423, 0.27824, 7.3777e-05, 0.1058
17, 0.1663, 0.26546, 0.01059, 0.0685, 1.0719, 0.23756, 1.735, 0.51772, 0.99278, 0.55804, 0.83215, 1.1282, 0.89102, 0.92507, 2.0922, 0.02119, 3.16, 0.72189, 0.00471, 1.6715, 1.3265, 1.4619, 1.0047, 0.37971, 0.65907, 1.9351, 1.6496, 0.81217, 3.4372, 0.013003, 5.1375, 0.85897, 0.00684, 1.1746, 1.0881, 1.0409, 0.97452, 0.24681, 0.57856, 1.5457, 0.92096, 0.68644, 1.8721, 0.0096419, 4.4254, 0.51817, 0.0039525, 0.99195, 1.5649, 1.8829, 1.0349, 0.5126, 0.73957, 2.3244, 2.3783, 0.93791, 5.0024, 0.016364, 5.8496, 1.1998, 0.0097275, 1.3572, 0.021005, 0.065496, 0.00033711, 0.0065279, 0.0023957, 0.05603, 0.19624, 0.005843, 0.90546, 4.1749e-06, 0.18742, 0.042928, 3.0818e-06, 0.01233, 0.6021, -0.35494, 0.96017, 0.11473, 0.42398, 0.067138, -0.066163, 0.51188, 0.28173, -0.00013681, 1.5428, 0.0023852, -0.0073222, 0.65312, 2.051, 3.2787, 1.0493, 0.64469, 0.89415, 3.803, 3.3654, 1.1125, 6.5927, 0.026142, 8.7322, 1.7156, 0.021002, 1.6961, 0.19398, 1.2201, 0.00073361, 0.025952, 0.020426, 1.2896, 1.0881, 0.033331, 3.6803, 6.3813e-05, 4.7761, 0.2712, 7.4132e-05, 0.10051
18, 0.15198, 0.15255, 0.11429, 0.41875, 1.356, 0.22189, 1.5181, 1.3463, 0.99338, 0.71904, 0.54624, 1.2062, 0.40362, 0.48315, 2.5979, 0.00859, 3.6517, 0.23736, 0.00472, 1.9015, 1.3638, 0.89714, 1.0033, 0.41188, 0.56726, 1.5577, 1.497, 0.51602, 2.3673, 0.0091934, 4.9557, 0.65502, 0.0066733, 1.5558, 1.1285, 0.36813, 0.9726, 0.31467, 0.46477, 1.0129, 0.96523, 0.39933, 1.0287, 0.0042119, 3.531, 0.30997, 0.0013421, 1.3008, 1.5992, 1.4262, 1.034, 0.50909, 0.66976, 2.1026, 2.0288, 0.6327, 3.7059, 0.014175, 6.3804, 1.0001, 0.012005, 1.8108, 0.020466, 0.10344, 0.00034845, 0.0034929, 0.0038827, 0.10972, 0.10452, 0.0050322, 0.66227, 9.1721e-06, 0.75021, 0.044007, 1.0505e-05, 0.024028, 0.64041, -0.94773, 0.95841, 0.16287, 0.32378, -0.34869, -0.14487, 0.21939, -0.68215, -0.004451, 1.1551, -0.20327, -0.008181, 1.0048, 2.0873, 2.742, 1.0482, 0.66088, 0.81075, 3.4641, 3.1389, 0.81264, 5.4168, 0.022838, 8.7563, 1.5133, 0.021528, 2.1068, 0.19344, 1.258, 0.00074495, 0.022917, 0.021913, 1.3433, 0.99638, 0.032521, 3.4371, 6.881e-05, 5.3389, 0.27228, 8.1555e-05, 0.11221
19, 0.91667, 0.5348, 0.0455, 0.26042, 0.36, 1.0484, 1.5281, 1.3972, 0.99062, 0.36854, 0.44309, 2.1978, 2.0943, 0.93637, 3.7294, 0.00127, 2.2503, 1.1134, 0.0175, 0.30089, 1.3374, 1.4216, 1.0033, 0.32008, 0.37861, 2.1367, 2.0461, 0.7948, 3.4089, 0.0041751, 4.325, 0.93421, 0.015491, 0.35618, 1.1005, 0.68841, 0.97263, 0.18899, 0.20469, 1.4323, 1.547, 0.62946, 1.6024, -0.00065952, 2.9098, 0.60827, 0.010385, -0.10589, 1.5744, 2.1548, 1.034, 0.45118, 0.55253, 2.8411, 2.5452, 0.96014, 5.2153, 0.0090097, 5.7403, 1.2601, 0.020597, 0.81824, 0.020752, 0.1987, 0.00034845, 0.0063521, 0.01118, 0.1834, 0.09207, 0.010104, 1.2062, 8.6391e-06, 0.7403, 0.039265, 9.6372e-06, 0.078914, 0.61347, -0.49184, 0.95844, 0.056001, 0.09749, 0.17871, 0.41451, 0.47588, 0.12696, -0.0094163, 0.52795, 0.083426, 0.0007158, -0.3162, 2.0614, 3.3351, 1.0482, 0.58417, 0.65973, 4.0947, 3.6777, 1.1137, 6.6907, 0.017766, 8.1221, 1.785, 0.030266, 1.0286, 0.19372, 1.3533, 0.00074494, 0.025776, 0.02921, 1.417, 0.98393, 0.037593, 3.981, 6.8277e-05, 5.3289, 0.26754, 8.0687e-05, 0.1671
20, 0.18657, 0.23496, 0.01647, 0.00981, 1.8857, 0.12381, 1.1389, 0.61518, 0.99048, 0.12739, 0.60769, 0.41976, 1.3857, 0.96663, 1.3032, 0.00537, 7.7991, 0.41486, 0.00546, 0.59797, 1.3314, 0.93796, 1.0033, 0.28427, 0.59573, 1.9963, 1.6109, 0.66564, 3.9429, 0.015548, 5.7646, 0.71896, 0.005527, 0.92684, 1.0922, 0.18058, 0.9726, 0.10869, 0.47983, 1.4743, 0.65724, 0.52432, 2.2059, 0.010066, 4.7219, 0.31787, 0.0018628, 0.63578, 1.5707, 1.6953, 1.034, 0.45985, 0.71162, 2.5182, 2.5645, 0.80697, 5.6799, 0.02103, 6.8074, 1.12, 0.0091912, 1.2179, 0.021154, 0.21202, 0.00034845, 0.011394, 0.0049642, 0.1007, 0.33611, 0.0073824, 1.1151, 1.1107e-05, 0.40191, 0.05946, 4.9626e-06, 0.031311, 0.60672, -0.98489, 0.95841, -0.0044864, 0.3463, 0.096255, -0.21188, 0.35849, 0.69876, 0.0017135, 2.0901, -0.16335, -0.0088137, 0.35825, 2.0562, 2.8608, 1.0482, 0.57303, 0.84515, 3.8963, 3.4336, 0.9728, 7.1871, 0.029383, 9.4392, 1.6013, 0.019868, 1.4954, 0.19413, 1.3666, 0.00074495, 0.030819, 0.022995, 1.3343, 1.228, 0.034871, 3.89, 7.0745e-05, 4.9905, 0.28773, 7.6013e-05, 0.11949
21, 0.25, 0.18588, 0.01276, 0.06024, 0.60472, 0.31029, 1.0315, 0.65787, 0.99273, 0.40315, 0.34237, 1.5182, 0.71395, 0.67869, 6.3651, 0.00083, 7.8105, 0.85749, 0.00358, 0.60659, 1.3557, 1.859, 1.0033, 0.28714, 0.38314, 1.7658, 1.3372, 0.66409, 4.9748, 0.010328, 5.4362, 0.6894, 0.0080489, 0.74984, 1.1267, 1.3498, 0.97258, 0.17377, 0.30027, 1.3851, 0.77861, 0.53671, 3.6166, 0.0065162, 4.703, 0.34724, 0.0056025, 0.52357, 1.5847, 2.3681, 1.034, 0.4005, 0.46601, 2.1466, 1.8959, 0.79146, 6.333, 0.01414, 6.1695, 1.0316, 0.010495, 0.97611, 0.019383, 0.095818, 0.00034845, 0.0047503, 0.0025383, 0.053584, 0.11534, 0.0059966, 0.68184, 5.3705e-06, 0.19873, 0.043272, 2.212e-06, 0.018924, 0.63427, 0.019672, 0.95839, 0.03139, 0.14724, -0.10034, -0.31353, 0.3631, 1.9167, -0.0029341, 1.8373, -0.16773, -0.00603, 0.21152, 2.0771, 3.6982, 1.0482, 0.54288, 0.61904, 3.632, 2.988, 0.96508, 8.0329, 0.02359, 9.0352, 1.5465, 0.022128, 1.2882, 0.19236, 1.2504, 0.00074495, 0.024175, 0.020569, 1.2872, 1.0072, 0.033485, 3.4567, 6.5008e-05, 4.7874, 0.27154, 7.3262e-05, 0.10711
22, 0.5, 0.35621, 0.03755, 0.18994, 1, 0.60165, 1.1405, 0.59115, 1.015, 0.40055, 0.68145, 1.2687, 1.8469, 0.83247, 2.4241, 0, 1.9967, 1.0333, 0.00409, 0.44825, 1.3123, 1.0243, 1.0035, 0.26363, 0.26723, 1.4389, 1.8653, 0.76848, 5.3179, 0.01208, 3.414, 0.70707, 0.010297, 0.51395, 1.082, 0.43637, 0.9728, 0.17247, 0.13802, 1.0031, 1.4524, 0.59473, 3.837, 0.008229, 2.5574, 0.33951, 0.0075248, 0.27961, 1.5426, 1.6123, 1.0342, 0.35479, 0.39644, 1.8748, 2.2783, 0.94223, 6.7989, 0.015931, 4.2707, 1.0746, 0.013069, 0.74828, 0.019604, 0.12777, 0.00034842, 0.0030716, 0.0061707, 0.070227, 0.063026, 0.011158, 0.81067, 5.4814e-06, 0.27124, 0.049935, 2.8403e-06, 0.020296, 0.59044, -0.83831, 0.9586, 0.016927, 0.011343, -0.43924, 0.25802, 0.44512, 2.2033, -0.0011934, -0.21209, -0.16051, -0.0038422, -0.027805, 2.0341, 2.887, 1.0484, 0.51034, 0.52311, 3.3171, 3.4727, 1.0918, 8.4325, 0.025353, 7.0401, 1.5746, 0.024436, 1.0557, 0.19258, 1.2823, 0.00074491, 0.022496, 0.024201, 1.3038, 0.95489, 0.038646, 3.5855, 6.5119e-05, 4.8599, 0.27821, 7.389e-05, 0.10848
23, 0.2223, 0.27827, 0.01592, 0.09264, 1.2632, 0.25017, 1.7833, 1.51, 0.98683, 0.23845, 0.64875, 0.38755, 3.4343, 0.80354, 2.3062, 0.0207, 3.2425, 0.15828, 0.00624, 0.72275, 1.3988, 1.2208, 1.0102, 0.33024, 0.68677, 1.8145, 2.3807, 0.79441, 3.0898, 0.015027, 4.7158, 0.52282, 0.0068281, 0.81268, 1.211, 0.81377, 0.98296, 0.24158, 0.61808, 1.4856, 1.8293, 0.6947, 1.6249, 0.011498, 4.0167, 0.27621, 0.0043851, 0.68498, 1.5866, 1.6279, 1.0374, 0.41889, 0.75545, 2.1434, 2.9321, 0.89412, 4.5547, 0.018557, 5.4148, 0.76944, 0.0092712, 0.94037, 0.013035, 0.061245, 0.0002736, 0.0029052, 0.0017437, 0.039977, 0.11238, 0.0036746, 0.79314, 4.6052e-06, 0.18061, 0.02248, 2.2061e-06, 0.0060269, 0.6894, -0.59284, 0.96759, 0.084444, 0.45547, -0.041749, 0.73233, 0.50404, -0.017195, 0.0018436, 1.1236, -0.30084, -0.0072501, 0.30781, 2.1082, 3.0345, 1.0527, 0.57603, 0.91806, 3.6708, 4.029, 1.0848, 6.1968, 0.028211, 8.3079, 1.3465, 0.020906, 1.3175, 0.18601, 1.2158, 0.00067009, 0.02233, 0.019774, 1.2736, 1.0042, 0.031163, 3.568, 6.4243e-05, 4.7693, 0.25075, 7.3256e-05, 0.09421
24, 0.15198, 0.15255, 0.11988, 0.41875, 0.9, 0.21355, 1.0427, 1.6486, 1.0157, 0.66271, 0.83944, 1.8782, 1.6749, 0.64351, 1.2334, 0.00871, 5.7869, 0.92383, 0.00395, 1.5922, 1.3593, 1.1637, 1.0129, 0.42231, 0.50889, 1.4983, 1.348, 0.48444, 2.4759, 0.012476, 4.5637, 0.95951, 0.0062491, 1.6214, 1.1339, 0.6808, 0.99289, 0.3271, 0.404, 0.94597, 0.81625, 0.36653, 1.2396, 0.00814, 3.1137, 0.66266, 0.00074216, 1.3636, 1.5847, 1.6467, 1.033, 0.51752, 0.61378, 2.0506, 1.8798, 0.60236, 3.7122, 0.016812, 6.0136, 1.2564, 0.011756, 1.8791, 0.018779, 0.086204, 0.00014846, 0.0033505, 0.0040665, 0.11276, 0.10452, 0.0051391, 0.56495, 6.9491e-06, 0.77708, 0.032571, 1.1209e-05, 0.024556, 0.63905, -0.66846, 0.97453, 0.17408, 0.26438, -0.41027, -0.29386, 0.18733, -0.53009, -0.00094613, 0.75351, 0.11944, -0.0086692, 1.0691, 2.0796, 2.9959, 1.0513, 0.67054, 0.75339, 3.4069, 2.9899, 0.78155, 5.4819, 0.025898, 8.3738, 1.7996, 0.021167, 2.1737, 0.19175, 1.2408, 0.00054496, 0.022775, 0.022097, 1.3464, 0.99638, 0.032628, 3.3398, 6.6587e-05, 5.3657, 0.26084, 8.2259e-05, 0.11274
25, 1, 0.16347, 0.1781, 0.24754, 1.6182, 0.32643, 1.0222, 0.53228, 1.0073, 0.47113, 0.33422, 3.3143, 1.8699, 0.78166, 5.0612, 4e-05, 2.4989, 1.9822, 0.00208, 0.2057, 1.3314, 1.1297, 1.0033, 0.34476, 0.39092, 1.4862, 1.7281, 0.73609, 3.4163, 0.0091008, 3.882, 0.72473, 0.004774, 0.79158, 1.0922, 0.07862, 0.9726, 0.13415, 0.11939, 0.42318, 0.74567, 0.51183, 1.6098, 0.002552, 2.0511, 0.32356, -0.0040562, -0.088879, 1.5707, 2.1808, 1.034, 0.55537, 0.66244, 2.5493, 2.7104, 0.96036, 5.2228, 0.01565, 5.7129, 1.1259, 0.013604, 1.672, 0.021154, 0.40834, 0.00034845, 0.016395, 0.027249, 0.41768, 0.35671, 0.018589, 1.2062, 1.5851e-05, 1.239, 0.059484, 2.8819e-05, 0.28653, 0.60672, -0.92663, 0.95841, 0.033458, 0.040907, -0.62745, -0.10989, 0.38301, 0.13439, -0.0051905, -0.088781, -0.15762, -0.011664, -0.21529, 2.0562, 3.186, 1.0482, 0.65607, 0.74092, 3.5999, 3.566, 1.0892, 6.6982, 0.023392, 7.8527, 1.6071, 0.021212, 1.7985, 0.19413, 1.5629, 0.00074495, 0.035819, 0.04528, 1.6513, 1.2486, 0.046078, 3.9811, 7.5489e-05, 5.8276, 0.28776, 9.987e-05, 0.37471
26, 0.66667, 0.28878, 0, 0, 10, 0.86381, 2, 0.5, 1.05, 0.23455, 0.24524, 5, 0.34453, 0.83741, 2.2858, 0, 1.7541, 0.6328, 0.02094, 0.1636, 1.3291, 1.3431, 1.0033, 0.34575, 0.25828, 2.3544, 1.4641, 0.72605, 3.184, 0.0081715, 4.6213, 0.7334, 0.028185, 0.72702, 1.0899, 0.26327, 0.9726, 0.13532, 0.02957, 1.6728, 0.62294, 0.50501, 1.4039, 0.00060752, 2.1884, 0.33232, 0.022866, -0.15873, 1.5683, 2.423, 1.034, 0.55618, 0.48698, 3.0361, 2.3052, 0.94709, 4.9642, 0.015736, 7.0541, 1.1345, 0.033504, 1.6128, 0.021145, 0.43101, 0.00034845, 0.016367, 0.019333, 0.17175, 0.26149, 0.018059, 1.1712, 2.1147e-05, 2.1877, 0.059457, 1.0458e-05, 0.28998, 0.60438, -0.72806, 0.95841, 0.034564, -0.059667, 0.4045, -0.30242, 0.37501, -0.083402, -0.0066125, 0.33948, -0.14891, 0.013335, -0.28448, 2.0538, 3.4143, 1.0482, 0.65693, 0.57622, 4.3044, 3.2305, 1.0771, 6.4515, 0.022956, 8.903, 1.6157, 0.043035, 1.7385, 0.19412, 1.5856, 0.00074495, 0.035792, 0.037364, 1.4054, 1.1534, 0.045548, 3.9461, 8.0785e-05, 6.7763, 0.28773, 8.1508e-05, 0.37817
27, 0.26667, 0.72522, 0.08344, 0.35142, 1.0091, 0.39777, 1.9238, 0.52117, 0.98336, 0.3384, 0.70697, 1.2409, 0.1, 0.57201, 2.6139, 0, 9.6073, 0.97461, 0.00311, 0.54167, 1.4074, 1.2907, 1.0033, 0.32044, 0.65089, 1.2764, 1.563, 0.74836, 2.9022, 0.005037, 7.3925, 0.69108, 0.0065186, 0.6831, 1.1764, 0.44581, 0.9726, 0.14916, 0.48866, 0.74777, 0.73271, 0.53647, 1.3339, -0.00048145, 5.4825, 0.34595, 0.0020636, 0.15047, 1.6384, 2.1356, 1.034, 0.49172, 0.81312, 1.8051, 2.3933, 0.96025, 4.4706, 0.010556, 9.3026, 1.0362, 0.010974, 1.2157, 0.019725, 0.26386, 0.00034845, 0.010843, 0.0097276, 0.1033, 0.2548, 0.016594, 0.90915, 1.1256e-05, 1.3484, 0.044026, 7.3357e-06, 0.10486, 0.68539, -0.66826, 0.95841, 0.034279, 0.37685, -0.62543, -0.19835, 0.40301, -0.25484, -0.0088124, 3.3847, -0.16724, -0.0080442, -0.039586, 2.1295, 3.2497, 1.0482, 0.60661, 0.92493, 3.1783, 3.3243, 1.0937, 6.0593, 0.018886, 11.4, 1.5494, 0.021081, 1.4058, 0.1927, 1.4184, 0.00074495, 0.030268, 0.027758, 1.3369, 1.1467, 0.044083, 3.684, 7.0894e-05, 5.937, 0.2723, 7.8386e-05, 0.19304
