UniqueId,Name,Location,res_mean,res_median,res_std,res_max,res_min,gamma,kappa,eta1,sig,lam,mup,sigp,rsmax,alpha,alpha1,alpha2,betam1,n,kappa_k
375,"Calderone et al. 2000, 828",893d27c1-8bca-4e61-b165-a6df34de9023-007,0.0727492022335346,0.0727220791283308,0.0017769864579889,0.078181315539135,0.068215978512925,0.5655322913603138,0.9246168118637628,1.7692807822099506,0.1523544357126668,0.7534438991516751,1.505023030878936,0.2519033161557503,0.9102925517735708,0.0322025141074618,6.416996346588107,0.1818330153926453,0.0023554116981334,2.0135438806313872,0.7732572149688532
26,"Park and Paulay 1990, No. 9",8c08f492-244c-428b-8f11-6da22c2f8a1c-007,0.0348319837285253,0.0346862570178485,0.001189469821149,0.038129591236252,0.0323672099615504,1.7392989957580356,0.9765681002816028,1.491070444177684,0.4059487988500488,0.5753833777600049,1.293530696459401,0.7563750566085847,0.8105533825098147,0.0005970195603008,5.427468514969011,0.5793122454670947,0.0002935750220577,5.610799079830391,0.4188657220493195
285,"Ang et al. 1985, No. 19",8d899438-a9ce-43b6-8519-acc793085446-007,0.0488578308784739,0.048759844109839,0.0012108914752911,0.0536393763620017,0.0461716181994814,0.1730539952301305,1.0465895600277475,1.8733265566398825,0.2382032961989608,0.1351152970705269,3.819120497346892,1.788450657294132,0.9097358491016388,0.0001616233937676,9.874649595165542,0.8445537360980856,0.0290256880315493,1.40295391071371,0.7708249831540512
294,"Watson and Park 1989, No 10",98675486-7554-4e5d-9cd7-958084961faa-007,0.0616898070898699,0.0613550465054658,0.0019376284926367,0.069800711515055,0.0571034729698797,1.475457237207058,1.044557910079532,1.0799218320627488,0.3562191679906189,0.1068139547885934,1.5014869730170206,0.2372922170494797,0.2987577790330737,0.0124947741720054,1.491189508362992,0.3939642396199928,0.012682055682037,1.6221255204464258,2.985903224271093
345,"Arakawa et al. 1988, No. 28",99f9abdf-5e3f-46b5-80cd-9f5950b28f71-007,0.143049420288787,0.1427022231612552,0.0009941774677673,0.1458026588625585,0.1423930106480286,0.1920535894455602,1.0045694930259437,1.1301860188319723,0.5664177523298355,0.4310450955143138,1.5297188574281964,3.4110063933991084,0.1594707178620729,0.013669068344701,8.963117274794662,1.4236443157318983,0.0240380684863866,7.054013291559968,1.9120577874114384
152,"Sugano 1996, UC15H",9d164f80-5921-4874-ae6d-d31cbed2619c-007,0.0475211763500159,0.0473115186209788,0.0018911866547842,0.0552229395842532,0.0435722483871449,0.8304227636177596,1.0810987344392486,0.6894479591412573,0.5886541985342069,0.2819629766495681,1.5555171705493511,0.8150520108802879,0.5822428859247684,0.0004419649153568,3.715139218085165,1.1254225552628545,0.0069130424337021,1.0473496933890185,1.9499609868160936
76,"Wight and Sozen 1973, No. 40.048(East)",a2a9b24a-6c6f-4840-91d1-91520bb87510-007,0.0798119238496763,0.079420598461319,0.0018290773514545,0.0864726909057384,0.0765912260486512,0.5403013862458997,1.0113079700237038,1.6841466731830306,0.2307513752048234,0.1961766767182266,1.0947481617292114,1.2359279911244148,0.6746627772794603,0.0307493176537016,4.40369505674275,0.0721613579959723,0.0290343941050581,5.850365857941365,0.3843102058282429
11,"Zahn et al. 1986, No. 7",a3771ba3-e219-4c6f-adf3-376e82fe2316-007,0.055433696275969,0.0550980827613163,0.0019072471140948,0.0676304448041072,0.0521659775893485,1.971254924511136,0.9512209557212764,1.9752319376353031,0.457689668210966,0.479439339590976,0.9518635189042924,1.1924616786089384,0.8010348359576277,0.0133556852663207,2.494043668093554,0.192040619734621,0.0099114254611314,6.683219665453774,0.5691381739739696
56,"Muguruma et al. 1989, AL-1",a4481a5e-b464-4893-8ebb-88344a4b91a2-007,0.035818155559247,0.035589593006603,0.0011360470522119,0.0397904649120117,0.0336729812168518,1.1913282245110757,0.993002790180634,0.8855461375904707,0.6207673407373909,0.4767232386953578,1.5818093620198193,0.7689462364009104,0.6615851616186095,0.0021777140609548,1.3680642966195289,1.0280442082472414,0.0014418732237469,3.615959062439316,1.0923391589089817
401,"Graff, 2001,C7",a49aef60-424f-442f-82b3-5dbdab7db90b-007,0.0489759613342676,0.0489018854080812,0.0005122362968587,0.0509802969089814,0.0478045709591006,1.197144062554644,1.0809284132176626,0.5447696327429842,0.3577109105856339,0.3191447869995015,1.2025955301276052,1.3775863995578044,0.8666932803467879,0.0001371808441543,4.437237366454785,0.9502644501106003,0.0099704374281067,9.1106151903833,0.6906731521401072
