Run #, RV_column1, RV_column2, RV_column3, RV_column4, RV_column5, RV_column6, gamma, kappa, eta1, sig, lam, mup, sigp, rsmax, alpha, alpha1, alpha2, betam1, n, kappa_k, res_min, gamma.median, kappa.median, eta1.median, sig.median, lam.median, mup.median, sigp.median, rsmax.median, alpha.median, alpha1.median, alpha2.median, betam1.median, n.median, kappa_k.median, res_min.median, gamma.q5, kappa.q5, eta1.q5, sig.q5, lam.q5, mup.q5, sigp.q5, rsmax.q5, alpha.q5, alpha1.q5, alpha2.q5, betam1.q5, n.q5, kappa_k.q5, res_min.q5, gamma.q95, kappa.q95, eta1.q95, sig.q95, lam.q95, mup.q95, sigp.q95, rsmax.q95, alpha.q95, alpha1.q95, alpha2.q95, betam1.q95, n.q95, kappa_k.q95, res_min.q95, gamma.var, kappa.var, eta1.var, sig.var, lam.var, mup.var, sigp.var, rsmax.var, alpha.var, alpha1.var, alpha2.var, betam1.var, n.var, kappa_k.var, res_min.var, gamma.q5_w_mnoise, kappa.q5_w_mnoise, eta1.q5_w_mnoise, sig.q5_w_mnoise, lam.q5_w_mnoise, mup.q5_w_mnoise, sigp.q5_w_mnoise, rsmax.q5_w_mnoise, alpha.q5_w_mnoise, alpha1.q5_w_mnoise, alpha2.q5_w_mnoise, betam1.q5_w_mnoise, n.q5_w_mnoise, kappa_k.q5_w_mnoise, res_min.q5_w_mnoise, gamma.q95_w_mnoise, kappa.q95_w_mnoise, eta1.q95_w_mnoise, sig.q95_w_mnoise, lam.q95_w_mnoise, mup.q95_w_mnoise, sigp.q95_w_mnoise, rsmax.q95_w_mnoise, alpha.q95_w_mnoise, alpha1.q95_w_mnoise, alpha2.q95_w_mnoise, betam1.q95_w_mnoise, n.q95_w_mnoise, kappa_k.q95_w_mnoise, res_min.q95_w_mnoise, gamma.var_w_mnoise, kappa.var_w_mnoise, eta1.var_w_mnoise, sig.var_w_mnoise, lam.var_w_mnoise, mup.var_w_mnoise, sigp.var_w_mnoise, rsmax.var_w_mnoise, alpha.var_w_mnoise, alpha1.var_w_mnoise, alpha2.var_w_mnoise, betam1.var_w_mnoise, n.var_w_mnoise, kappa_k.var_w_mnoise, res_min.var_w_mnoise
130, 1.5, 0.28878, 0, 0, 2, 2.3035, 0.15162, 1.0706, 1.3857, 0.26432, 0.24229, 4.8119, 2.7908, 0.98787, 0.00013, 4.6951, 1.8368, 0.01821, 8.019, 0.9009, 0.04864, 0.75799, 0.99629, 1.3943, 0.33467, 0.29487, 3.0647, 4.6757, 0.70039, 0.008121, 4.6598, 0.79507, 0.016465, 4.2334, 1.0864, 0.048313, 0.51799, 0.95839, 1.1004, 0.18152, 0.13344, 1.8243, 3.8512, 0.50079, -0.00047076, 1.5682, 0.36086, 0.005471, 2.0136, 0.33857, 0.039111, 0.99799, 1.0342, 1.6882, 0.48781, 0.4563, 4.305, 5.5001, 0.89999, 0.016713, 7.7514, 1.2293, 0.02746, 6.4531, 1.8342, 0.057516, 0.02129, 0.00053104, 0.031933, 0.0086688, 0.0096315, 0.56864, 0.25122, 0.014726, 2.7284e-05, 3.5327, 0.069686, 4.4677e-05, 1.8212, 0.20671, 3.1301e-05, 0.18222, 0.90792, 0.67579, 0.047869, -0.038361, -1.4079, 0.56873, 0.3823, -0.0016154, -0.22558, 0.29567, 0.00044174, 0.79225, -0.27002, 0.025192, 1.3338, 1.0847, 2.1128, 0.62146, 0.6281, 7.5372, 8.7826, 1.0185, 0.017857, 9.5451, 1.2945, 0.032489, 7.6745, 2.4428, 0.071435, 0.12253, 0.0028867, 0.19081, 0.030401, 0.041043, 7.3937, 6.2342, 0.037397, 3.5038e-05, 8.8214, 0.092181, 9.49e-05, 4.3766, 0.68004, 0.00019759
27, 2.1818, 0.28637, 0.16597, 0.59996, 0.86111, 0.46736, 1.2229, 0.91013, 1.6858, 0.51573, 0.20011, 1.2496, 1.2992, 0.71408, 0.00572, 2.2703, 0.86402, 0.00138, 1.2368, 2.5553, 0.03615, 1.2271, 1, 1.5781, 0.50611, 0.31019, 1.2987, 1.9888, 0.62052, 0.014789, 3.9501, 0.69615, 0.0048507, 2.516, 1.0358, 0.036597, 1.0379, 0.96051, 1.3743, 0.39051, 0.19834, 0.85199, 1.601, 0.44748, 0.0090817, 1.4172, 0.27265, -0.0017789, 0.79927, 0.63044, 0.030981, 1.4162, 1.0395, 1.7818, 0.62171, 0.42204, 1.7454, 2.3766, 0.79356, 0.020497, 6.483, 1.1197, 0.01148, 4.2328, 1.4412, 0.042214, 0.013223, 0.00057624, 0.01534, 0.0049393, 0.0046239, 0.073762, 0.055582, 0.011067, 1.204e-05, 2.3713, 0.066291, 1.6245e-05, 1.0894, 0.060738, 1.1659e-05, 0.51069, 0.91094, 1.1651, 0.29504, 0.057877, -0.068279, -1.9682, 0.24225, 0.0083729, -0.60225, -0.48531, -0.018143, -0.69353, -0.16624, 0.025192, 1.9435, 1.0891, 1.9911, 0.71718, 0.5625, 2.6657, 5.9458, 0.99879, 0.021205, 8.5025, 1.8776, 0.027844, 5.7256, 2.2379, 0.048003, 0.18969, 0.0029319, 0.063045, 0.016466, 0.02353, 0.69068, 5.7873, 0.052887, 1.5216e-05, 7.6599, 0.51593, 0.00019542, 3.8075, 0.53407, 4.8084e-05
131, 4.4984, 0.28084, 0.05792, 0.09349, 0.79167, 0.36102, 0.4759, 0.90508, 1.9385, 0.18205, 0.75003, 3.7828, 2.2093, 0.65909, 0.01921, 1.6395, 0.14229, 0.00244, 2.9959, 1.2145, 0.05735, 1.1633, 0.99143, 1.5822, 0.37128, 0.47067, 1.3473, 1.0138, 0.81173, 0.003158, 5.2525, 0.51916, 0.0045312, 5.2208, 0.49322, 0.053137, 1.0236, 0.96976, 1.4219, 0.3204, 0.4282, 1.0873, 0.83433, 0.71589, 0.00072217, 3.992, 0.24581, 0.0014711, 4.3222, 0.23107, 0.050513, 1.3031, 1.0131, 1.7425, 0.42217, 0.51313, 1.6072, 1.1934, 0.90757, 0.0055939, 6.5129, 0.79251, 0.0075914, 6.1195, 0.75536, 0.055761, 0.0072185, 0.00017365, 0.0094959, 0.00095707, 0.00066642, 0.024971, 0.011911, 0.003395, 2.193e-06, 0.58719, 0.027617, 3.4612e-06, 0.2985, 0.0254, 2.5449e-06, 0.12122, 0.90871, 1.2557, 0.11537, 0.3818, 0.45793, -0.39727, 0.40574, -0.00026482, 1.2653, -0.30855, -0.0077019, 3.9497, -0.6684, 0.046214, 2.2055, 1.0742, 1.9088, 0.6272, 0.55953, 2.2366, 2.425, 1.2177, 0.0065809, 9.2396, 1.3469, 0.016764, 6.492, 1.6548, 0.06006, 0.40141, 0.0025293, 0.039419, 0.024206, 0.0029186, 0.29233, 0.73599, 0.060923, 4.3303e-06, 5.8758, 0.25322, 5.5312e-05, 0.59722, 0.49873, 1.7716e-05
15, 3.0066, 0.27707, 0.08854, 0.0715, 0.4712, 0.35285, 0.52583, 1.0736, 0.77583, 0.32346, 0.49335, 1.1921, 0.77006, 0.705, 0.00048, 5.2501, 0.38993, 0.00443, 2.68, 0.42764, 0.06325, 1.0579, 0.96902, 1.6758, 0.36465, 0.44984, 1.4925, 1.0091, 0.78118, 0.0071135, 6.1897, 0.75163, 0.0019291, 3.8792, 0.39139, 0.047735, 0.90025, 0.94591, 1.4902, 0.30052, 0.381, 1.133, 0.76817, 0.67986, 0.0041709, 4.4333, 0.49548, -0.0017877, 3.0259, 0.046047, 0.043682, 1.2156, 0.99212, 1.8614, 0.42878, 0.51867, 1.8519, 1.25, 0.8825, 0.010056, 7.946, 1.0078, 0.0056459, 4.7324, 0.73673, 0.051787, 0.0091867, 0.00019729, 0.012738, 0.00152, 0.0017513, 0.047757, 0.021453, 0.0037941, 3.2004e-06, 1.1402, 0.024251, 5.106e-06, 0.2691, 0.04408, 6.0709e-06, 0.23218, 0.88591, 1.0947, 0.11258, 0.26306, 0.4915, -2.2361, 0.40215, 0.0035381, 2.0191, -0.15566, -0.014409, 0.45924, -0.79178, 0.037237, 1.8836, 1.0521, 2.2569, 0.61672, 0.63662, 2.4935, 4.2543, 1.1602, 0.010689, 10.36, 1.6589, 0.018267, 7.2991, 1.5746, 0.058233, 0.25201, 0.002553, 0.12481, 0.023485, 0.012894, 0.37034, 3.8924, 0.053101, 4.7251e-06, 6.4288, 0.30426, 9.8664e-05, 4.3229, 0.51741, 4.0735e-05
6, 3, 0.27345, 0.03343, 0.04505, 1.7018, 0.64253, 0.28535, 1.0802, 1.8424, 0.36976, 0.38865, 0.92983, 0.89203, 0.95683, 0.00043, 8.4101, 1.6111, 0.00541, 9.105, 0.59763, 0.05459, 0.95952, 0.98771, 1.4781, 0.29833, 0.47322, 2.5532, 1.8982, 0.76294, 0.0092467, 5.5668, 0.44134, 0.0085622, 3.6515, 0.42986, 0.049109, 0.83525, 0.96256, 1.2774, 0.23621, 0.40062, 2.1135, 1.6656, 0.66495, 0.0059344, 3.9578, 0.16018, 0.0049926, 2.6063, 0.19035, 0.043748, 1.0838, 1.0129, 1.6788, 0.36045, 0.54582, 2.9928, 2.1307, 0.86093, 0.012559, 7.1758, 0.7225, 0.012132, 4.6966, 0.66937, 0.05447, 0.0057075, 0.00023379, 0.014892, 0.0014262, 0.0019481, 0.071446, 0.019991, 0.0035492, 4.0552e-06, 0.95688, 0.029217, 4.7096e-06, 0.40375, 0.021202, 1.0623e-05, 0.23348, 0.90401, 0.7537, 0.052278, 0.038639, 0.03336, -1.3502, 0.57056, 0.0054213, 1.4561, -0.012949, -0.0045385, -0.19074, -0.72685, 0.010279, 1.6855, 1.0714, 2.2025, 0.54438, 0.9078, 5.073, 5.1466, 0.95531, 0.013072, 9.6775, 0.89563, 0.021663, 7.4937, 1.5866, 0.087939, 0.19483, 0.0025895, 0.19396, 0.022377, 0.069805, 2.3468, 3.9002, 0.013679, 5.4085e-06, 6.2455, 0.076279, 6.3436e-05, 5.4564, 0.49454, 0.00055728
104, 4, 0.27284, 0.15335, 0.38003, 1.3889, 0.31767, 1.3748, 0.93121, 1.988, 0.52877, 0.63426, 0.51612, 1.0266, 0.97657, 0.00814, 1.3384, 0.57185, 0.00324, 5.0227, 1.3687, 0.04046, 1.2525, 1.0038, 1.6355, 0.48408, 0.4218, 1.4223, 1.8028, 0.79062, 0.0010675, 2.7537, 0.66331, 0.0095025, 3.0924, 1.0693, 0.055599, 1.101, 0.97321, 1.4507, 0.40013, 0.32653, 1.0584, 1.5522, 0.66574, -0.001915, 0.81713, 0.32983, 0.0048811, 2.1484, 0.77092, 0.049698, 1.404, 1.0344, 1.8204, 0.56802, 0.51707, 1.7861, 2.0534, 0.91551, 0.00405, 4.6903, 0.99679, 0.014124, 4.0364, 1.3676, 0.061499, 0.0084811, 0.00034557, 0.012628, 0.0026046, 0.0033547, 0.04893, 0.023209, 0.0057647, 3.2878e-06, 1.3861, 0.041104, 7.8938e-06, 0.3294, 0.032898, 1.2868e-05, 0.55832, 0.9183, 0.75407, 0.2555, 0.11938, 0.00037943, 0.10488, 0.40243, -0.0023694, -1.4959, -0.14501, -0.013179, -0.47443, -0.10106, 0.027156, 1.9467, 1.0893, 2.517, 0.71265, 0.72422, 2.8441, 3.5007, 1.1788, 0.0045044, 7.0033, 1.4716, 0.032184, 6.6592, 2.2396, 0.084042, 0.17811, 0.0027013, 0.28719, 0.019311, 0.033804, 0.74726, 1.0655, 0.055698, 4.3658e-06, 6.6748, 0.2415, 0.00019015, 4.7023, 0.50623, 0.00029901
30, 1.9912, 0.27023, 0.05807, 0.30689, 1.0526, 0.71435, 1.6918, 1.0025, 1.5077, 0.23838, 0.30685, 8.142, 0.05836, 0.99276, 0.03226, 0.59444, 0.01478, 0.01515, 3.4914, 0.40701, 0.08043, 0.86551, 0.99904, 1.4912, 0.50181, 0.44833, 2.6347, 1.3318, 0.78615, -0.00043758, 2.5548, 0.81832, 0.0080343, 3.8883, 0.94739, 0.047637, 0.74234, 0.96957, 1.2879, 0.41143, 0.36803, 2.2488, 1.0712, 0.65428, -0.0037598, 0.24877, 0.43484, 0.0040595, 2.5715, 0.68033, 0.043835, 0.98868, 1.0285, 1.6945, 0.5922, 0.52863, 3.0207, 1.5924, 0.91801, 0.0028847, 4.8608, 1.2018, 0.012009, 5.205, 1.2144, 0.05144, 0.0056073, 0.00032105, 0.015274, 0.0030193, 0.0023832, 0.055054, 0.025095, 0.0064272, 4.0795e-06, 1.9655, 0.054354, 5.8396e-06, 0.64082, 0.02636, 5.3447e-06, -0.07774, 0.91394, 0.80326, 0.26651, 0.2362, 1.0225, -2.7834, 0.5984, -0.0041735, -1.8754, -0.086129, -0.0065325, 0.90243, -0.21534, 0.036664, 1.8088, 1.0841, 2.1792, 0.73712, 0.66046, 4.247, 5.447, 0.97389, 0.0032984, 6.9849, 1.7228, 0.022601, 6.8741, 2.1101, 0.05861, 0.32885, 0.0026767, 0.17493, 0.020465, 0.016633, 0.96074, 6.2594, 0.013028, 5.1588e-06, 7.2541, 0.30235, 7.8428e-05, 3.2951, 0.4997, 4.4504e-05
111, 4, 0.2671, 0.04197, 0.13674, 2.25, 0.51118, 1.5134, 1.0564, 1.5884, 0.25543, 0.47478, 0.82318, 1.1474, 0.69133, 0.0006, 4.2576, 0.14208, 0.00957, 3.4762, 0.69529, 0.05307, 1.0493, 0.98765, 1.4863, 0.42837, 0.55217, 1.8138, 1.3504, 0.91116, 0.0027883, 3.1371, 0.51001, 0.0066121, 4.1487, 0.9872, 0.050525, 0.94335, 0.96591, 1.2585, 0.37071, 0.49787, 1.369, 1.1754, 0.83089, 4.0579e-06, 1.3989, 0.22053, 0.0036191, 3.3633, 0.72696, 0.046058, 1.1552, 1.0094, 1.7141, 0.48604, 0.60647, 2.2586, 1.5255, 0.99143, 0.0055725, 4.8753, 0.7995, 0.0096052, 4.9342, 1.2474, 0.054992, 0.0041467, 0.00017469, 0.019181, 0.001229, 0.0010896, 0.073127, 0.011325, 0.0023815, 2.8652e-06, 1.1167, 0.030974, 3.3111e-06, 0.22805, 0.025032, 7.3745e-06, 0.69199, 0.90491, 0.79929, 0.18705, 0.2628, -1.7827, -0.33701, 0.58324, -0.00045151, -1.0258, 0.10738, -0.0073786, 1.6499, -0.17398, 0.022915, 1.4066, 1.0704, 2.1733, 0.66969, 0.84154, 5.4104, 3.0379, 1.2391, 0.0060281, 7.3, 0.91265, 0.020603, 6.6476, 2.1484, 0.078135, 0.047182, 0.0025304, 0.17444, 0.021525, 0.030949, 4.7809, 1.0525, 0.039743, 3.8796e-06, 6.4054, 0.05992, 7.2348e-05, 2.3079, 0.49837, 0.00028175
93, 6.0132, 0.26546, 0.04042, 0.0685, 0.93291, 0.325, 0.61725, 1.0542, 1.9677, 0.35764, 0.66747, 1.2401, 0.52901, 0.85289, 0.00097, 9.4284, 0.63557, 0.00368, 7.0911, 0.58669, 0.05815, 1.1769, 0.99401, 1.5494, 0.34229, 0.50214, 1.7127, 1.0059, 0.80458, 0.019148, 5.2107, 0.57817, 0.005633, 3.5267, 0.79173, 0.060646, 0.99915, 0.96571, 1.3649, 0.26939, 0.43309, 1.3969, 0.82534, 0.68143, 0.01452, 3.4488, 0.19792, 0.0011214, 2.472, 0.47123, 0.056553, 1.3547, 1.0223, 1.7338, 0.41519, 0.57119, 2.0285, 1.1865, 0.92774, 0.023776, 6.9725, 0.95843, 0.010145, 4.5814, 1.1122, 0.064738, 0.011682, 0.00029608, 0.012575, 0.0019642, 0.0017623, 0.036859, 0.012051, 0.005606, 7.9165e-06, 1.1473, 0.053444, 7.5231e-06, 0.41115, 0.037965, 6.1897e-06, 0.023631, 0.90931, 1.1332, 0.09717, 0.403, 0.81803, 0.28715, 0.41852, 0.014205, 1.0378, -0.30226, -0.0089103, 0.71402, -0.38443, 0.052419, 2.3302, 1.0787, 1.9655, 0.58741, 0.60128, 2.6074, 1.7247, 1.1906, 0.02409, 9.3835, 1.4586, 0.020176, 6.3393, 1.9679, 0.068872, 0.49162, 0.0026518, 0.064013, 0.022207, 0.0036327, 0.29585, 0.19094, 0.055088, 9.0298e-06, 6.4359, 0.28651, 7.8176e-05, 2.924, 0.5113, 2.5015e-05
24, 1.9912, 0.26268, 0.05645, 0.15009, 1.0526, 0.66684, 0.29321, 0.99178, 1.5849, 0.62031, 0.81081, 1.4757, 0.091, 0.94676, 0.00034, 9.007, 0.68064, 6e-05, 6.4418, 2.8807, 0.04967, 0.84946, 0.98534, 1.4792, 0.43573, 0.39351, 2.9293, 1.489, 0.89917, 0.028753, 3.7957, 0.17299, 0.0064036, 3.8021, 0.46664, 0.051225, 0.72746, 0.96336, 1.2923, 0.37529, 0.32738, 2.542, 1.2321, 0.82464, 0.026791, 2.2403, -0.070585, 0.0033548, 2.8416, 0.22808, 0.047029, 0.97147, 1.0073, 1.6662, 0.49618, 0.45963, 3.3165, 1.7458, 0.97369, 0.030715, 5.3512, 0.41656, 0.0094524, 4.7626, 0.70521, 0.055421, 0.0055019, 0.00017855, 0.012921, 0.0013505, 0.001616, 0.055428, 0.024383, 0.0020527, 1.4229e-06, 0.89426, 0.021928, 3.4356e-06, 0.34097, 0.021036, 6.5072e-06, -0.31446, 0.90253, 0.79828, 0.19515, 0.24549, 1.3185, -2.4998, 0.72121, 0.026224, -0.29425, -0.56601, -0.0084981, 0.95541, -0.68988, 0.040465, 2.0134, 1.0681, 2.1602, 0.67631, 0.54152, 4.54, 5.4777, 1.0771, 0.031281, 7.8857, 0.91198, 0.021305, 6.6488, 1.6232, 0.061985, 0.50072, 0.0025342, 0.17139, 0.021392, 0.0080978, 0.95897, 5.8805, 0.011705, 2.3626e-06, 6.1829, 0.20185, 8.2076e-05, 2.9952, 0.49437, 4.2791e-05
122, 3, 0.26227, 0.1191, 0.70123, 1.3333, 0.44375, 1.3779, 0.98023, 1.9574, 0.71022, 0.45337, 2.2566, 0.61702, 0.62694, 0.00096, 1.0697, 1.1536, 0.0142, 1.5886, 1.8244, 0.09035, 1.3735, 0.97752, 1.6122, 0.43297, 0.28708, 1.2461, 1.9293, 0.65482, 0.014018, 4.7129, 0.7982, 0.0085633, 2.2506, 1.5225, 0.04794, 1.1749, 0.93844, 1.4186, 0.30281, 0.17154, 0.78577, 1.5701, 0.48186, 0.010471, 1.7195, 0.37076, 0.0014628, 0.58587, 1.1119, 0.04268, 1.5721, 1.0166, 1.8057, 0.56313, 0.40263, 1.7064, 2.2884, 0.82779, 0.017564, 7.7062, 1.2256, 0.015664, 3.9154, 1.9331, 0.0532, 0.014577, 0.00056439, 0.013848, 0.0062616, 0.0049347, 0.078316, 0.047674, 0.011057, 4.6489e-06, 3.3117, 0.067529, 1.8634e-05, 1.0243, 0.062319, 1.0226e-05, 0.74661, 0.88863, 0.57838, 0.26801, 0.11525, -0.4027, -0.72911, 0.25019, 0.010182, -0.1109, -0.42467, -0.013309, -2.7302, 0.31867, 0.024095, 2.0003, 1.0664, 2.6459, 0.59793, 0.45892, 2.8949, 4.5877, 1.0595, 0.017854, 9.5366, 2.0211, 0.030435, 7.2314, 2.7264, 0.071786, 0.14523, 0.0029201, 0.395, 0.010058, 0.010913, 1.0048, 2.6121, 0.060517, 5.4388e-06, 8.6004, 0.55273, 0.00017682, 9.1696, 0.53565, 0.00021016
147, 3, 0.26227, 0.1191, 0.70123, 1.3333, 0.44375, 1.0813, 1.0122, 1.4005, 0.72571, 0.47128, 1.6042, 2.1061, 0.92697, 0.00118, 7.4467, 0.18695, 0.00685, 7.1828, 2.494, 0.06369, 1.3735, 0.97752, 1.6122, 0.43297, 0.28708, 1.2461, 1.9293, 0.65482, 0.014018, 4.7129, 0.7982, 0.0085633, 2.2506, 1.5225, 0.04794, 1.1749, 0.93844, 1.4186, 0.30281, 0.17154, 0.78577, 1.5701, 0.48186, 0.010471, 1.7195, 0.37076, 0.0014628, 0.58587, 1.1119, 0.04268, 1.5721, 1.0166, 1.8057, 0.56313, 0.40263, 1.7064, 2.2884, 0.82779, 0.017564, 7.7062, 1.2256, 0.015664, 3.9154, 1.9331, 0.0532, 0.014577, 0.00056439, 0.013848, 0.0062616, 0.0049347, 0.078316, 0.047674, 0.011057, 4.6489e-06, 3.3117, 0.067529, 1.8634e-05, 1.0243, 0.062319, 1.0226e-05, 0.74661, 0.88863, 0.57838, 0.26801, 0.11525, -0.4027, -0.72911, 0.25019, 0.010182, -0.1109, -0.42467, -0.013309, -2.7302, 0.31867, 0.024095, 2.0003, 1.0664, 2.6459, 0.59793, 0.45892, 2.8949, 4.5877, 1.0595, 0.017854, 9.5366, 2.0211, 0.030435, 7.2314, 2.7264, 0.071786, 0.14523, 0.0029201, 0.395, 0.010058, 0.010913, 1.0048, 2.6121, 0.060517, 5.4388e-06, 8.6004, 0.55273, 0.00017682, 9.1696, 0.53565, 0.00021016
52, 4.7, 0.26135, 0.06701, 0.42785, 2.6667, 0.48527, 1.3974, 1.0483, 1.6911, 0.35465, 0.12328, 0.01801, 0.78515, 0.68615, 0.00782, 4.7938, 0.07053, 0.01432, 1.646, 2.1993, 0.07582, 1.2735, 0.99955, 1.3932, 0.59157, 0.45251, 1.5739, 1.3027, 0.66552, 0.014593, 4.975, 1.0152, 0.011216, 2.9365, 1.9796, 0.057876, 1.1523, 0.9668, 1.1385, 0.51292, 0.36461, 1.0264, 1.0885, 0.52602, 0.0104, 2.5723, 0.6439, 0.0067981, 1.8519, 1.5886, 0.052344, 1.3948, 1.0323, 1.648, 0.67022, 0.54042, 2.1214, 1.5169, 0.80503, 0.018786, 7.3777, 1.3865, 0.015633, 4.0211, 2.3705, 0.063409, 0.0054329, 0.00039657, 0.02399, 0.0022863, 0.002856, 0.11079, 0.016956, 0.0071933, 6.4975e-06, 2.1338, 0.050959, 7.2127e-06, 0.43477, 0.05649, 1.1314e-05, 0.82652, 0.91326, 0.69057, 0.36353, 0.20137, -2.81, 0.2875, 0.29379, 0.010117, 0.49376, 0.50562, -0.0047783, 0.15016, 0.78232, 0.033378, 1.7206, 1.0858, 2.0959, 0.81961, 0.70366, 5.9578, 2.3179, 1.0373, 0.019069, 9.4563, 1.5248, 0.02721, 5.7229, 3.1769, 0.082374, 0.073857, 0.0027523, 0.1825, 0.019221, 0.023313, 7.1034, 0.38092, 0.051075, 7.4046e-06, 7.4224, 0.095982, 9.4549e-05, 2.8696, 0.52982, 0.00022182
75, 4.7, 0.26135, 0.13402, 0.19952, 1.3333, 0.26562, 1.4242, 0.97031, 1.9281, 0.55257, 0.62716, 1.6537, 0.50733, 0.87132, 0.00195, 5.9565, 0.8309, 0.0031, 3.9174, 0.4819, 0.03888, 1.177, 0.98241, 1.6211, 0.47812, 0.50783, 1.5725, 1.408, 0.86289, 0.002178, 4.2468, 0.64545, 0.0071276, 4.1938, 0.89039, 0.060242, 1.0215, 0.95448, 1.4298, 0.40711, 0.42806, 1.2217, 1.1837, 0.74745, -0.0010544, 2.5432, 0.36423, 0.0027476, 3.1143, 0.59061, 0.054495, 1.3325, 1.0103, 1.8123, 0.54913, 0.58761, 1.9233, 1.6323, 0.97833, 0.0054105, 5.9504, 0.92668, 0.011508, 5.2734, 1.1902, 0.065988, 0.0089381, 0.00028841, 0.013521, 0.0018638, 0.0023524, 0.045489, 0.018593, 0.0049258, 3.8619e-06, 1.0727, 0.029232, 7.0906e-06, 0.43077, 0.033216, 1.2204e-05, 0.20427, 0.89783, 0.7097, 0.23882, 0.086005, 0.34943, 0.33165, 0.5036, -0.0014015, 0.098183, -0.067567, -0.014108, 2.6574, -0.28029, 0.036215, 2.1498, 1.067, 2.5324, 0.71743, 0.92967, 2.7956, 2.4843, 1.2222, 0.0057576, 8.3954, 1.3585, 0.028363, 5.7303, 2.0611, 0.084268, 0.34974, 0.0026441, 0.307, 0.021166, 0.065769, 0.55289, 0.42819, 0.047713, 4.736e-06, 6.3613, 0.18791, 0.00016667, 0.87253, 0.50655, 0.00021337
112, 4.7, 0.26135, 0.13402, 0.42785, 1.3333, 0.30527, 1.8152, 1.0107, 1.8913, 0.61122, 0.74595, 1.7567, 0.19426, 0.93875, 0.00023, 6.6471, 1.5952, 0.0087, 2.7057, 0.59524, 0.06034, 1.2723, 0.99292, 1.6375, 0.58635, 0.41729, 1.5589, 1.9152, 0.69299, 0.0042744, 5.0567, 0.49378, 0.010724, 3.1253, 1.3376, 0.062153, 1.1219, 0.96121, 1.4496, 0.51253, 0.32505, 1.2029, 1.7004, 0.55502, 0.0016943, 3.239, 0.20311, 0.0061451, 1.7526, 1.0574, 0.056368, 1.4228, 1.0246, 1.8254, 0.66018, 0.50952, 1.9149, 2.1299, 0.83095, 0.0068544, 6.8745, 0.78445, 0.015304, 4.498, 1.6179, 0.067938, 0.0083632, 0.00037165, 0.013052, 0.0020142, 0.0031443, 0.046839, 0.017047, 0.0070352, 2.4603e-06, 1.2213, 0.031228, 7.7505e-06, 0.69648, 0.029033, 1.2369e-05, 0.57885, 0.90702, 0.69326, 0.35998, 0.12083, 0.3371, 0.87343, 0.30262, 0.0012871, 0.85998, -0.44936, -0.010624, 1.3674, 0.17179, 0.037859, 1.9658, 1.0788, 2.5817, 0.81273, 0.71375, 2.7807, 2.9569, 1.0834, 0.0072616, 9.2535, 1.4369, 0.032073, 4.8832, 2.5035, 0.086448, 0.17776, 0.0027273, 0.32954, 0.018941, 0.032484, 0.55178, 0.40112, 0.056324, 3.2983e-06, 6.5099, 0.32878, 0.00016845, 1.1422, 0.50237, 0.00021816
33, 4, 0.25756, 0.09774, 0.21, 1.5, 0.38708, 0.80888, 0.96822, 1.9965, 0.35204, 0.52437, 0.40713, 1.5386, 0.85234, 0.00013, 0.85966, 1.2515, 0.00198, 3.1628, 1.1869, 0.04649, 1.1449, 0.98675, 1.597, 0.54788, 0.52783, 1.4621, 1.104, 0.89244, 0.0049459, 4.3069, 0.49073, 0.007409, 4.1131, 0.88999, 0.053654, 1.04, 0.96436, 1.4235, 0.49382, 0.46788, 1.2014, 0.93086, 0.79762, 0.0024132, 3.0312, 0.23375, 0.0047366, 3.3818, 0.69592, 0.050212, 1.2498, 1.0091, 1.7705, 0.60194, 0.58777, 1.7227, 1.2771, 0.98727, 0.0074786, 5.5827, 0.7477, 0.010081, 4.8444, 1.0841, 0.057095, 0.0040706, 0.00018522, 0.011126, 0.0010801, 0.0013282, 0.025111, 0.011075, 0.0033234, 2.3708e-06, 0.60155, 0.024408, 2.6397e-06, 0.19767, 0.01392, 4.3772e-06, 0.3846, 0.90384, 0.8769, 0.31155, 0.040498, -0.11083, -0.44537, 0.48713, 0.0019706, 0.3149, -0.15522, -0.010616, 0.87947, -0.25818, 0.019399, 1.9052, 1.0697, 2.3171, 0.78421, 1.0152, 3.035, 2.6533, 1.2978, 0.0079212, 8.2989, 1.1367, 0.025434, 7.3467, 2.0382, 0.087908, 0.21366, 0.0025409, 0.19165, 0.020644, 0.087779, 0.91442, 0.88723, 0.06072, 3.272e-06, 5.8902, 0.15422, 0.00012009, 3.8648, 0.48726, 0.00043369
